"","TimePeriod","Value","Percentile","GeoAreaCode","Nature","Indicator","Time_Detail"
"3538",2009,83.9262541321871,0.1,98302,"E","3.1.1","Calendar year"
"3539",2009,87.1350725258654,0.5,98302,"E","3.1.1","Calendar year"
"3540",2009,91.722671218739,0.9,98302,"E","3.1.1","Calendar year"
"3541",2010,79.9930367026831,0.1,98302,"E","3.1.1","Calendar year"
"3542",2010,84.1961088045631,0.5,98302,"E","3.1.1","Calendar year"
"3543",2010,90.8560146014174,0.9,98302,"E","3.1.1","Calendar year"
"3544",2011,77.7504111259558,0.1,98302,"E","3.1.1","Calendar year"
"3545",2011,81.1115131839461,0.5,98302,"E","3.1.1","Calendar year"
"3546",2011,86.0451033556182,0.9,98302,"E","3.1.1","Calendar year"
"3547",2012,75.9507533005409,0.1,98302,"E","3.1.1","Calendar year"
"3548",2012,79.4465026070777,0.5,98302,"E","3.1.1","Calendar year"
"3549",2012,84.6303752006387,0.9,98302,"E","3.1.1","Calendar year"
"3550",2013,74.4922586168377,0.1,98302,"E","3.1.1","Calendar year"
"3551",2013,78.0906714105391,0.5,98302,"E","3.1.1","Calendar year"
"3552",2013,83.577901600472,0.9,98302,"E","3.1.1","Calendar year"
"3553",2014,73.4642729425212,0.1,98302,"E","3.1.1","Calendar year"
"3554",2014,77.1433638008399,0.5,98302,"E","3.1.1","Calendar year"
"3555",2014,82.896758997544,0.9,98302,"E","3.1.1","Calendar year"
"3556",2015,72.4748384903955,0.1,98302,"E","3.1.1","Calendar year"
"3557",2015,76.2479425378622,0.5,98302,"E","3.1.1","Calendar year"
"3558",2015,82.2855801219561,0.9,98302,"E","3.1.1","Calendar year"
"3559",2016,71.1074260974676,0.1,98302,"E","3.1.1","Calendar year"
"3560",2016,75.042007674731,0.5,98302,"E","3.1.1","Calendar year"
"3561",2016,81.545704080841,0.9,98302,"E","3.1.1","Calendar year"
"3562",2017,69.3104709043185,0.1,98302,"E","3.1.1","Calendar year"
"3563",2017,73.3368050799449,0.5,98302,"E","3.1.1","Calendar year"
"3564",2017,80.1704757405174,0.9,98302,"E","3.1.1","Calendar year"
"3565",1985,345.801052887981,0.1,98400,"E","3.1.1","Calendar year"
"3566",1985,407.72193174994,0.5,98400,"E","3.1.1","Calendar year"
"3567",1985,491.011672145939,0.9,98400,"E","3.1.1","Calendar year"
"3568",1986,334.531499958914,0.1,98400,"E","3.1.1","Calendar year"
"3569",1986,391.797568531449,0.5,98400,"E","3.1.1","Calendar year"
"3570",1986,467.403461575271,0.9,98400,"E","3.1.1","Calendar year"
"3571",1987,325.723306900045,0.1,98400,"E","3.1.1","Calendar year"
"3572",1987,378.419689402167,0.5,98400,"E","3.1.1","Calendar year"
"3573",1987,446.961448817644,0.9,98400,"E","3.1.1","Calendar year"
"3574",1988,316.7445810759,0.1,98400,"E","3.1.1","Calendar year"
"3575",1988,364.947149058492,0.5,98400,"E","3.1.1","Calendar year"
"3576",1988,427.51349699363,0.9,98400,"E","3.1.1","Calendar year"
"3577",1989,308.234860269588,0.1,98400,"E","3.1.1","Calendar year"
"3578",1989,352.499764761551,0.5,98400,"E","3.1.1","Calendar year"
"3579",1989,409.523217581552,0.9,98400,"E","3.1.1","Calendar year"
"3580",1990,300.123586991546,0.1,98400,"E","3.1.1","Calendar year"
"3581",1990,340.04578745778,0.5,98400,"E","3.1.1","Calendar year"
"3582",1990,392.862331073953,0.9,98400,"E","3.1.1","Calendar year"
"3583",1991,294.396094621974,0.1,98400,"E","3.1.1","Calendar year"
"3584",1991,331.083070129803,0.5,98400,"E","3.1.1","Calendar year"
"3585",1991,381.211957955373,0.9,98400,"E","3.1.1","Calendar year"
"3586",1992,287.929505676847,0.1,98400,"E","3.1.1","Calendar year"
"3587",1992,321.830948163712,0.5,98400,"E","3.1.1","Calendar year"
"3588",1992,366.916288817799,0.9,98400,"E","3.1.1","Calendar year"
"3589",1993,282.126955627717,0.1,98400,"E","3.1.1","Calendar year"
"3590",1993,313.718364297707,0.5,98400,"E","3.1.1","Calendar year"
"3591",1993,356.259870380231,0.9,98400,"E","3.1.1","Calendar year"
"3592",1994,276.047659170417,0.1,98400,"E","3.1.1","Calendar year"
"3593",1994,305.221669022146,0.5,98400,"E","3.1.1","Calendar year"
"3594",1994,345.183405830088,0.9,98400,"E","3.1.1","Calendar year"
"3595",1995,268.648792595971,0.1,98400,"E","3.1.1","Calendar year"
"3596",1995,296.009874265151,0.5,98400,"E","3.1.1","Calendar year"
"3597",1995,333.166628932455,0.9,98400,"E","3.1.1","Calendar year"
"3598",1996,261.030173183547,0.1,98400,"E","3.1.1","Calendar year"
"3599",1996,286.42200954078,0.5,98400,"E","3.1.1","Calendar year"
"3600",1996,320.41958946061,0.9,98400,"E","3.1.1","Calendar year"
"3601",1997,253.939660452566,0.1,98400,"E","3.1.1","Calendar year"
"3602",1997,277.186024543512,0.5,98400,"E","3.1.1","Calendar year"
"3603",1997,309.048964046616,0.9,98400,"E","3.1.1","Calendar year"
"3604",1998,246.885160632959,0.1,98400,"E","3.1.1","Calendar year"
"3605",1998,268.414157054085,0.5,98400,"E","3.1.1","Calendar year"
"3606",1998,298.57662750128,0.9,98400,"E","3.1.1","Calendar year"
"3607",1999,240.414876647656,0.1,98400,"E","3.1.1","Calendar year"
"3608",1999,260.84586575545,0.5,98400,"E","3.1.1","Calendar year"
"3609",1999,288.82358869452,0.9,98400,"E","3.1.1","Calendar year"
"3610",2000,232.87068373357,0.1,98400,"E","3.1.1","Calendar year"
"3611",2000,252.275210858981,0.5,98400,"E","3.1.1","Calendar year"
"3612",2000,278.580826408315,0.9,98400,"E","3.1.1","Calendar year"
"3613",2001,224.868926746372,0.1,98400,"E","3.1.1","Calendar year"
"3614",2001,243.339593846931,0.5,98400,"E","3.1.1","Calendar year"
"3615",2001,268.539826298922,0.9,98400,"E","3.1.1","Calendar year"
"3616",2002,215.769180062658,0.1,98400,"E","3.1.1","Calendar year"
"3617",2002,233.141890457777,0.5,98400,"E","3.1.1","Calendar year"
"3618",2002,256.598172296408,0.9,98400,"E","3.1.1","Calendar year"
"3619",2003,206.417426135683,0.1,98400,"E","3.1.1","Calendar year"
"3620",2003,222.605562206058,0.5,98400,"E","3.1.1","Calendar year"
"3621",2003,244.566571796783,0.9,98400,"E","3.1.1","Calendar year"
"3622",2004,197.409192216351,0.1,98400,"E","3.1.1","Calendar year"
"3623",2004,212.86893264631,0.5,98400,"E","3.1.1","Calendar year"
"3624",2004,234.619403499272,0.9,98400,"E","3.1.1","Calendar year"
"3625",2005,187.066631915858,0.1,98400,"E","3.1.1","Calendar year"
"3626",2005,201.778274032459,0.5,98400,"E","3.1.1","Calendar year"
"3627",2005,222.569107813714,0.9,98400,"E","3.1.1","Calendar year"
"3628",2006,178.089853814442,0.1,98400,"E","3.1.1","Calendar year"
"3629",2006,191.611963014167,0.5,98400,"E","3.1.1","Calendar year"
"3630",2006,210.544464765029,0.9,98400,"E","3.1.1","Calendar year"
"3631",2007,169.137632315162,0.1,98400,"E","3.1.1","Calendar year"
"3632",2007,181.850667655016,0.5,98400,"E","3.1.1","Calendar year"
"3633",2007,200.170089595301,0.9,98400,"E","3.1.1","Calendar year"
"3634",2008,160.619745364767,0.1,98400,"E","3.1.1","Calendar year"
"3635",2008,172.61990024832,0.5,98400,"E","3.1.1","Calendar year"
"3636",2008,190.00424268567,0.9,98400,"E","3.1.1","Calendar year"
"3637",2009,151.665312329299,0.1,98400,"E","3.1.1","Calendar year"
"3638",2009,163.158731337816,0.5,98400,"E","3.1.1","Calendar year"
"3639",2009,180.164583990748,0.9,98400,"E","3.1.1","Calendar year"
"3640",2010,143.124730881919,0.1,98400,"E","3.1.1","Calendar year"
"3641",2010,154.107836714605,0.5,98400,"E","3.1.1","Calendar year"
"3642",2010,170.860817483218,0.9,98400,"E","3.1.1","Calendar year"
"3643",2011,134.709872566807,0.1,98400,"E","3.1.1","Calendar year"
"3644",2011,145.361278506007,0.5,98400,"E","3.1.1","Calendar year"
"3645",2011,161.808374592939,0.9,98400,"E","3.1.1","Calendar year"
"3646",2012,127.217548849968,0.1,98400,"E","3.1.1","Calendar year"
"3647",2012,137.787086879027,0.5,98400,"E","3.1.1","Calendar year"
"3648",2012,154.127289007899,0.9,98400,"E","3.1.1","Calendar year"
"3649",2013,120.777673259382,0.1,98400,"E","3.1.1","Calendar year"
"3650",2013,131.085750321201,0.5,98400,"E","3.1.1","Calendar year"
"3651",2013,147.697246457725,0.9,98400,"E","3.1.1","Calendar year"
"3652",2014,114.997276140836,0.1,98400,"E","3.1.1","Calendar year"
"3653",2014,125.164715326481,0.5,98400,"E","3.1.1","Calendar year"
"3654",2014,142.17467940452,0.9,98400,"E","3.1.1","Calendar year"
"3655",2015,108.925455965961,0.1,98400,"E","3.1.1","Calendar year"
"3656",2015,119.048470060278,0.5,98400,"E","3.1.1","Calendar year"
"3657",2015,136.415601690255,0.9,98400,"E","3.1.1","Calendar year"
"3658",2016,103.420588688576,0.1,98400,"E","3.1.1","Calendar year"
"3659",2016,113.522224722774,0.5,98400,"E","3.1.1","Calendar year"
"3660",2016,131.656566414558,0.9,98400,"E","3.1.1","Calendar year"
"3661",2017,99.44221021977,0.1,98400,"E","3.1.1","Calendar year"
"3662",2017,109.840194788122,0.5,98400,"E","3.1.1","Calendar year"
"3663",2017,128.670092090436,0.9,98400,"E","3.1.1","Calendar year"
"3664",1985,374.809110671418,0.1,98401,"E","3.1.1","Calendar year"
"3665",1985,444.509005313313,0.5,98401,"E","3.1.1","Calendar year"
"3666",1985,536.507196344146,0.9,98401,"E","3.1.1","Calendar year"
"3667",1986,362.825438788501,0.1,98401,"E","3.1.1","Calendar year"
"3668",1986,426.642468730987,0.5,98401,"E","3.1.1","Calendar year"
"3669",1986,510.216605384739,0.9,98401,"E","3.1.1","Calendar year"
"3670",1987,352.917593325471,0.1,98401,"E","3.1.1","Calendar year"
"3671",1987,411.467278224367,0.5,98401,"E","3.1.1","Calendar year"
"3672",1987,487.562161262531,0.9,98401,"E","3.1.1","Calendar year"
"3673",1988,342.697038982017,0.1,98401,"E","3.1.1","Calendar year"
"3674",1988,396.234100569989,0.5,98401,"E","3.1.1","Calendar year"
"3675",1988,465.147422010366,0.9,98401,"E","3.1.1","Calendar year"
"3676",1989,333.373277080233,0.1,98401,"E","3.1.1","Calendar year"
"3677",1989,382.389612039611,0.5,98401,"E","3.1.1","Calendar year"
"3678",1989,444.93854129435,0.9,98401,"E","3.1.1","Calendar year"
"3679",1990,324.116189769574,0.1,98401,"E","3.1.1","Calendar year"
"3680",1990,368.603135437827,0.5,98401,"E","3.1.1","Calendar year"
"3681",1990,426.058197239913,0.9,98401,"E","3.1.1","Calendar year"
"3682",1991,318.395946267575,0.1,98401,"E","3.1.1","Calendar year"
"3683",1991,358.888438940926,0.5,98401,"E","3.1.1","Calendar year"
"3684",1991,413.953429770289,0.9,98401,"E","3.1.1","Calendar year"
"3685",1992,311.288464643229,0.1,98401,"E","3.1.1","Calendar year"
"3686",1992,348.587918354934,0.5,98401,"E","3.1.1","Calendar year"
"3687",1992,398.106848323138,0.9,98401,"E","3.1.1","Calendar year"
"3688",1993,304.477394397142,0.1,98401,"E","3.1.1","Calendar year"
"3689",1993,339.280430615864,0.5,98401,"E","3.1.1","Calendar year"
"3690",1993,385.754347422401,0.9,98401,"E","3.1.1","Calendar year"
"3691",1994,297.481867096725,0.1,98401,"E","3.1.1","Calendar year"
"3692",1994,329.650540163981,0.5,98401,"E","3.1.1","Calendar year"
"3693",1994,373.314396122487,0.9,98401,"E","3.1.1","Calendar year"
"3694",1995,289.300993697146,0.1,98401,"E","3.1.1","Calendar year"
"3695",1995,319.417345180143,0.5,98401,"E","3.1.1","Calendar year"
"3696",1995,359.863039599967,0.9,98401,"E","3.1.1","Calendar year"
"3697",1996,280.917812743904,0.1,98401,"E","3.1.1","Calendar year"
"3698",1996,308.846573864664,0.5,98401,"E","3.1.1","Calendar year"
"3699",1996,345.960004593081,0.9,98401,"E","3.1.1","Calendar year"
"3700",1997,273.085153083196,0.1,98401,"E","3.1.1","Calendar year"
"3701",1997,298.654622424774,0.5,98401,"E","3.1.1","Calendar year"
"3702",1997,333.309171172177,0.9,98401,"E","3.1.1","Calendar year"
"3703",1998,265.362172830679,0.1,98401,"E","3.1.1","Calendar year"
"3704",1998,289.109088614249,0.5,98401,"E","3.1.1","Calendar year"
"3705",1998,321.836808902301,0.9,98401,"E","3.1.1","Calendar year"
"3706",1999,258.439822925464,0.1,98401,"E","3.1.1","Calendar year"
"3707",1999,280.819729749736,0.5,98401,"E","3.1.1","Calendar year"
"3708",1999,311.239835151369,0.9,98401,"E","3.1.1","Calendar year"
"3709",2000,250.526104990117,0.1,98401,"E","3.1.1","Calendar year"
"3710",2000,271.606235270455,0.5,98401,"E","3.1.1","Calendar year"
"3711",2000,300.063254009234,0.9,98401,"E","3.1.1","Calendar year"
"3712",2001,241.70770271488,0.1,98401,"E","3.1.1","Calendar year"
"3713",2001,262.025212396922,0.5,98401,"E","3.1.1","Calendar year"
"3714",2001,289.295743861993,0.9,98401,"E","3.1.1","Calendar year"
"3715",2002,232.080869318793,0.1,98401,"E","3.1.1","Calendar year"
"3716",2002,251.067168585429,0.5,98401,"E","3.1.1","Calendar year"
"3717",2002,276.492183880129,0.9,98401,"E","3.1.1","Calendar year"
"3718",2003,222.004449386118,0.1,98401,"E","3.1.1","Calendar year"
"3719",2003,239.708165632213,0.5,98401,"E","3.1.1","Calendar year"
"3720",2003,263.523260669583,0.9,98401,"E","3.1.1","Calendar year"
"3721",2004,212.354013379328,0.1,98401,"E","3.1.1","Calendar year"
"3722",2004,229.358448291136,0.5,98401,"E","3.1.1","Calendar year"
"3723",2004,252.881399850626,0.9,98401,"E","3.1.1","Calendar year"
"3724",2005,201.415715146174,0.1,98401,"E","3.1.1","Calendar year"
"3725",2005,217.480698578975,0.5,98401,"E","3.1.1","Calendar year"
"3726",2005,240.023076080186,0.9,98401,"E","3.1.1","Calendar year"
"3727",2006,191.898942896403,0.1,98401,"E","3.1.1","Calendar year"
"3728",2006,206.756171104025,0.5,98401,"E","3.1.1","Calendar year"
"3729",2006,227.381351015423,0.9,98401,"E","3.1.1","Calendar year"
"3730",2007,182.43436985296,0.1,98401,"E","3.1.1","Calendar year"
"3731",2007,196.400803783027,0.5,98401,"E","3.1.1","Calendar year"
"3732",2007,216.266610915937,0.9,98401,"E","3.1.1","Calendar year"
"3733",2008,173.347806102699,0.1,98401,"E","3.1.1","Calendar year"
"3734",2008,186.618839512579,0.5,98401,"E","3.1.1","Calendar year"
"3735",2008,205.493529978454,0.9,98401,"E","3.1.1","Calendar year"
"3736",2009,163.935456161809,0.1,98401,"E","3.1.1","Calendar year"
"3737",2009,176.61439521352,0.5,98401,"E","3.1.1","Calendar year"
"3738",2009,195.275751506487,0.9,98401,"E","3.1.1","Calendar year"
"3739",2010,154.912132182544,0.1,98401,"E","3.1.1","Calendar year"
"3740",2010,167.031188066309,0.5,98401,"E","3.1.1","Calendar year"
"3741",2010,185.318341222871,0.9,98401,"E","3.1.1","Calendar year"
"3742",2011,145.977132894925,0.1,98401,"E","3.1.1","Calendar year"
"3743",2011,157.739847692148,0.5,98401,"E","3.1.1","Calendar year"
"3744",2011,175.631260621255,0.9,98401,"E","3.1.1","Calendar year"
"3745",2012,137.931159246392,0.1,98401,"E","3.1.1","Calendar year"
"3746",2012,149.687102054212,0.5,98401,"E","3.1.1","Calendar year"
"3747",2012,167.588617839542,0.9,98401,"E","3.1.1","Calendar year"
"3748",2013,131.064685879689,0.1,98401,"E","3.1.1","Calendar year"
"3749",2013,142.508870826251,0.5,98401,"E","3.1.1","Calendar year"
"3750",2013,160.601185212327,0.9,98401,"E","3.1.1","Calendar year"
"3751",2014,124.81839395442,0.1,98401,"E","3.1.1","Calendar year"
"3752",2014,136.126125441988,0.5,98401,"E","3.1.1","Calendar year"
"3753",2014,154.703573346381,0.9,98401,"E","3.1.1","Calendar year"
"3754",2015,118.239245022797,0.1,98401,"E","3.1.1","Calendar year"
"3755",2015,129.47448333482,0.5,98401,"E","3.1.1","Calendar year"
"3756",2015,148.598645890515,0.9,98401,"E","3.1.1","Calendar year"
"3757",2016,112.153163161782,0.1,98401,"E","3.1.1","Calendar year"
"3758",2016,123.437222181437,0.5,98401,"E","3.1.1","Calendar year"
"3759",2016,143.326260166815,0.9,98401,"E","3.1.1","Calendar year"
"3760",2017,107.86911957482,0.1,98401,"E","3.1.1","Calendar year"
"3761",2017,119.389243098253,0.5,98401,"E","3.1.1","Calendar year"
"3762",2017,139.967798228771,0.9,98401,"E","3.1.1","Calendar year"
"3763",1985,733.755964806765,0.1,98402,"E","3.1.1","Calendar year"
"3764",1985,893.789009332433,0.5,98402,"E","3.1.1","Calendar year"
"3765",1985,1106.59220919442,0.9,98402,"E","3.1.1","Calendar year"
"3766",1986,715.821116219453,0.1,98402,"E","3.1.1","Calendar year"
"3767",1986,865.863527758518,0.5,98402,"E","3.1.1","Calendar year"
"3768",1986,1062.04718881185,0.9,98402,"E","3.1.1","Calendar year"
"3769",1987,710.754619605259,0.1,98402,"E","3.1.1","Calendar year"
"3770",1987,856.504414297441,0.5,98402,"E","3.1.1","Calendar year"
"3771",1987,1043.25934247834,0.9,98402,"E","3.1.1","Calendar year"
"3772",1988,694.290285369423,0.1,98402,"E","3.1.1","Calendar year"
"3773",1988,833.260148307255,0.5,98402,"E","3.1.1","Calendar year"
"3774",1988,1006.52334880253,0.9,98402,"E","3.1.1","Calendar year"
"3775",1989,681.808587482404,0.1,98402,"E","3.1.1","Calendar year"
"3776",1989,814.587562057175,0.5,98402,"E","3.1.1","Calendar year"
"3777",1989,977.018553524366,0.9,98402,"E","3.1.1","Calendar year"
"3778",1990,657.727419113898,0.1,98402,"E","3.1.1","Calendar year"
"3779",1990,781.127156828682,0.5,98402,"E","3.1.1","Calendar year"
"3780",1990,932.793191731437,0.9,98402,"E","3.1.1","Calendar year"
"3781",1991,651.803765786849,0.1,98402,"E","3.1.1","Calendar year"
"3782",1991,773.304781788527,0.5,98402,"E","3.1.1","Calendar year"
"3783",1991,920.45364536998,0.9,98402,"E","3.1.1","Calendar year"
"3784",1992,641.722644749681,0.1,98402,"E","3.1.1","Calendar year"
"3785",1992,762.579558904575,0.5,98402,"E","3.1.1","Calendar year"
"3786",1992,905.189147342688,0.9,98402,"E","3.1.1","Calendar year"
"3787",1993,629.398375117497,0.1,98402,"E","3.1.1","Calendar year"
"3788",1993,746.414021147722,0.5,98402,"E","3.1.1","Calendar year"
"3789",1993,883.393726932253,0.9,98402,"E","3.1.1","Calendar year"
"3790",1994,632.032336631046,0.1,98402,"E","3.1.1","Calendar year"
"3791",1994,752.521354601365,0.5,98402,"E","3.1.1","Calendar year"
"3792",1994,889.991872525542,0.9,98402,"E","3.1.1","Calendar year"
"3793",1995,617.008815575692,0.1,98402,"E","3.1.1","Calendar year"
"3794",1995,734.073327769782,0.5,98402,"E","3.1.1","Calendar year"
"3795",1995,866.520533889138,0.9,98402,"E","3.1.1","Calendar year"
"3796",1996,600.823725564223,0.1,98402,"E","3.1.1","Calendar year"
"3797",1996,716.358577377724,0.5,98402,"E","3.1.1","Calendar year"
"3798",1996,843.808096503307,0.9,98402,"E","3.1.1","Calendar year"
"3799",1997,594.640456359401,0.1,98402,"E","3.1.1","Calendar year"
"3800",1997,711.926151702885,0.5,98402,"E","3.1.1","Calendar year"
"3801",1997,838.540782699703,0.9,98402,"E","3.1.1","Calendar year"
"3802",1998,567.136447781417,0.1,98402,"E","3.1.1","Calendar year"
"3803",1998,689.457251280198,0.5,98402,"E","3.1.1","Calendar year"
"3804",1998,830.537696640615,0.9,98402,"E","3.1.1","Calendar year"
"3805",1999,579.361559151607,0.1,98402,"E","3.1.1","Calendar year"
"3806",1999,695.154453150456,0.5,98402,"E","3.1.1","Calendar year"
"3807",1999,816.442870084944,0.9,98402,"E","3.1.1","Calendar year"
"3808",2000,568.95715589207,0.1,98402,"E","3.1.1","Calendar year"
"3809",2000,681.952869620604,0.5,98402,"E","3.1.1","Calendar year"
"3810",2000,799.52762966283,0.9,98402,"E","3.1.1","Calendar year"
"3811",2001,550.178930512316,0.1,98402,"E","3.1.1","Calendar year"
"3812",2001,657.231785481347,0.5,98402,"E","3.1.1","Calendar year"
"3813",2001,767.970267589351,0.9,98402,"E","3.1.1","Calendar year"
"3814",2002,531.745591451039,0.1,98402,"E","3.1.1","Calendar year"
"3815",2002,631.478498457362,0.5,98402,"E","3.1.1","Calendar year"
"3816",2002,734.807056792103,0.9,98402,"E","3.1.1","Calendar year"
"3817",2003,506.760771186245,0.1,98402,"E","3.1.1","Calendar year"
"3818",2003,600.789273822508,0.5,98402,"E","3.1.1","Calendar year"
"3819",2003,697.598378253627,0.9,98402,"E","3.1.1","Calendar year"
"3820",2004,491.132586117664,0.1,98402,"E","3.1.1","Calendar year"
"3821",2004,577.3751713645,0.5,98402,"E","3.1.1","Calendar year"
"3822",2004,669.760678393479,0.9,98402,"E","3.1.1","Calendar year"
"3823",2005,474.702543323595,0.1,98402,"E","3.1.1","Calendar year"
"3824",2005,555.848603466018,0.5,98402,"E","3.1.1","Calendar year"
"3825",2005,643.713318488789,0.9,98402,"E","3.1.1","Calendar year"
"3826",2006,465.766312941066,0.1,98402,"E","3.1.1","Calendar year"
"3827",2006,542.731380274271,0.5,98402,"E","3.1.1","Calendar year"
"3828",2006,628.698804610698,0.9,98402,"E","3.1.1","Calendar year"
"3829",2007,452.603502413405,0.1,98402,"E","3.1.1","Calendar year"
"3830",2007,525.349048976451,0.5,98402,"E","3.1.1","Calendar year"
"3831",2007,609.818764249959,0.9,98402,"E","3.1.1","Calendar year"
"3832",2008,434.391286935618,0.1,98402,"E","3.1.1","Calendar year"
"3833",2008,504.097680488659,0.5,98402,"E","3.1.1","Calendar year"
"3834",2008,592.024980159187,0.9,98402,"E","3.1.1","Calendar year"
"3835",2009,416.755205960201,0.1,98402,"E","3.1.1","Calendar year"
"3836",2009,481.928138859404,0.5,98402,"E","3.1.1","Calendar year"
"3837",2009,565.240689004244,0.9,98402,"E","3.1.1","Calendar year"
"3838",2010,398.286389768453,0.1,98402,"E","3.1.1","Calendar year"
"3839",2010,461.859972448849,0.5,98402,"E","3.1.1","Calendar year"
"3840",2010,547.350690354094,0.9,98402,"E","3.1.1","Calendar year"
