"iso_alpha_3_code","year_start","year_end","allcause_1549_vr","allcause_1549_wpp","completeness","usability","ratio_vr/wpp"
"MKD",1993,1994,472,528,0.893939393939394,0.771375464684015,0.893939393939394
"MKD",1994,1995,460,529,0.869565217391304,0.807692307692308,0.869565217391304
"MKD",1995,1996,488,551,0.885662431941924,0.781420765027322,0.885662431941924
"MKD",1996,1997,546,613,0.890701468189233,0.823529411764706,0.890701468189233
"MKD",1997,1998,544,604,0.900662251655629,0.822847682119205,0.900662251655629
"MKD",1998,1999,575,634,0.906940063091483,0.807570977917981,0.906940063091483
"MKD",1999,2000,529,580,0.912068965517241,0.806563039723662,0.912068965517241
"MKD",2000,2001,512,557,0.919210053859964,0.850987432675045,0.919210053859964
"MKD",2001,2002,451,487,0.926078028747433,0.838114754098361,0.926078028747433
"MKD",2002,2003,494,532,0.928571428571429,0.834586466165414,0.928571428571429
"MKD",2003,2004,425,456,0.932017543859649,0.861538461538462,0.932017543859649
"MKD",2004,2005,463,494,0.937246963562753,0.888438133874239,0.937246963562753
"MKD",2005,2006,438,463,0.946004319654428,0.849137931034483,0.946004319654428
"MKD",2006,2007,446,471,0.94692144373673,0.859275053304904,0.94692144373673
"MKD",2007,2008,449,469,0.957356076759062,0.858974358974359,0.957356076759062
"MKD",2008,2009,389,402,0.967661691542289,0.875621890547264,0.967661691542289
"MKD",2009,2010,403,412,0.978155339805825,0.91747572815534,0.978155339805825
"MKD",2010,2011,392,397,0.987405541561713,0.911616161616162,0.987405541561713
"MKD",2011,2012,366,367,1,0.934426229508197,0.997275204359673
"MKD",2012,2013,405,401,1,0.928395061728395,1.00997506234414
"MKD",2013,2014,384,372,1,0.921875,1.03225806451613
"MKD",2015,2016,346,328,1,0.921965317919075,1.05487804878049
"MKD",2016,2017,359,336,1,0.933147632311978,1.06845238095238
"MKD",2017,2018,333,310,1,0.924924924924925,1.0741935483871
"MKD",2018,2019,327,297,1,0.90519877675841,1.1010101010101
"MKD",2019,2020,312,281,1,0.788461538461538,1.11032028469751
"MKD",2020,2021,427,378,1,0.796252927400468,1.12962962962963
"MKD",2021,2022,516,486,1,0.905038759689923,1.06172839506173
"MKD",2022,2023,314,264,1,0.792993630573248,1.18939393939394
"MKD",2023,2024,315,243,1,0.749206349206349,1.2962962962963
"MLT",1985,1986,67,68,1,0.970149253731343,0.985294117647059
"MLT",1986,1987,64,63,1,1,1.01587301587302
"MLT",1987,1988,65,62,1,1,1.04838709677419
"MLT",1988,1989,54,56,0.964285714285714,0.981818181818182,0.964285714285714
"MLT",1989,1990,62,57,1,1,1.08771929824561
"MLT",1990,1991,44,59,1,1,0.745762711864407
"MLT",1991,1992,65,58,1,0.984615384615385,1.12068965517241
"MLT",1992,1993,72,59,1,0.986301369863014,1.22033898305085
"MLT",1993,1994,58,60,1,1,0.966666666666667
"MLT",1994,1995,52,60,0.866666666666667,0.943396226415094,0.866666666666667
"MLT",1995,1996,53,59,0.898305084745763,0.929824561403509,0.898305084745763
"MLT",1996,1997,58,63,0.920634920634921,0.904761904761905,0.920634920634921
"MLT",1997,1998,58,62,0.935483870967742,0.935483870967742,0.935483870967742
"MLT",1998,1999,55,59,0.932203389830508,0.931034482758621,0.932203389830508
"MLT",1999,2000,63,68,0.926470588235294,0.925373134328358,0.926470588235294
"MLT",2000,2001,57,57,1,0.934426229508197,1
"MLT",2001,2002,50,57,0.87719298245614,0.925925925925926,0.87719298245614
"MLT",2002,2003,57,63,0.904761904761905,0.934426229508197,0.904761904761905
"MLT",2003,2004,59,64,0.921875,0.892307692307692,0.921875
"MLT",2004,2005,51,55,0.927272727272727,0.910714285714286,0.927272727272727
"MLT",2005,2006,50,56,0.892857142857143,0.909090909090909,0.892857142857143
"MLT",2006,2007,55,63,0.873015873015873,0.873015873015873,0.873015873015873
"MLT",2007,2008,46,54,0.851851851851852,0.867924528301887,0.851851851851852
"MLT",2008,2009,42,52,0.807692307692308,0.857142857142857,0.807692307692308
"MLT",2009,2010,49,57,0.859649122807018,0.827586206896552,0.859649122807018
"MLT",2010,2011,38,47,0.808510638297872,0.863636363636364,0.808510638297872
"MLT",2011,2012,50,58,0.862068965517241,0.862068965517241,0.862068965517241
"MLT",2012,2013,48,52,0.923076923076923,0.872727272727273,0.923076923076923
"MLT",2013,2014,35,42,0.833333333333333,0.897435897435897,0.833333333333333
"MLT",2014,2015,41,47,0.872340425531915,0.891304347826087,0.872340425531915
"MLT",2015,2016,37,42,0.880952380952381,0.880952380952381,0.880952380952381
"MLT",2016,2017,52,59,0.88135593220339,0.896551724137931,0.88135593220339
"MLT",2017,2018,41,48,0.854166666666667,0.869565217391304,0.854166666666667
"MLT",2018,2019,56,61,0.918032786885246,0.887096774193548,0.918032786885246
"MLT",2019,2020,55,61,0.901639344262295,0.885245901639344,0.901639344262295
"MLT",2020,2021,54,59,0.915254237288136,0.883333333333333,0.915254237288136
"MLT",2021,2022,51,59,0.864406779661017,0.87719298245614,0.864406779661017
"MCO",1986,1987,7,3,1,1,2.33333333333333
"MCO",1987,1988,3,3,1,1,1
"MNE",2000,2001,159,192,0.828125,0.854651162790698,0.828125
"MNE",2001,2002,181,189,0.957671957671958,0.835897435897436,0.957671957671958
"MNE",2002,2003,179,182,0.983516483516483,0.744791666666667,0.983516483516483
"MNE",2003,2004,172,183,0.939890710382514,0.830508474576271,0.939890710382514
"MNE",2004,2005,165,174,0.948275862068966,0.848837209302326,0.948275862068966
"MNE",2005,2006,163,160,1,0.852272727272727,1.01875
"MNE",2006,2007,138,155,0.890322580645161,0.832214765100671,0.890322580645161
"MNE",2007,2008,124,153,0.810457516339869,0.792307692307692,0.810457516339869
"MNE",2008,2009,137,146,0.938356164383562,0.775510204081633,0.938356164383562
"MNE",2009,2010,156,143,1,0.812121212121212,1.09090909090909
"MNE",2017,2018,100,134,0.746268656716418,0.689393939393939,0.746268656716418
"MNE",2019,2020,85,112,0.758928571428571,0.619469026548673,0.758928571428571
"NLD",1985,1986,2730,2737,1,0.952014652014652,0.997442455242967
"NLD",1986,1987,2918,2925,1,0.939342015078821,0.997606837606838
"NLD",1987,1988,2902,2909,1,0.942453480358374,0.997593674802338
"NLD",1988,1989,2894,2910,1,0.944022114720111,0.994501718213058
"NLD",1989,1990,3063,3075,1,0.918707149853085,0.99609756097561
"NLD",1990,1991,2984,2990,1,0.930965147453083,0.997993311036789
"NLD",1991,1992,3150,3160,1,0.93968253968254,0.996835443037975
"NLD",1992,1993,3201,3210,1,0.942205560762262,0.997196261682243
"NLD",1993,1994,3304,3319,1,0.932506053268765,0.995480566435673
"NLD",1994,1995,3337,3352,1,0.947857356907402,0.995525059665871
"NLD",1995,1996,3363,3388,1,0.939637228664883,0.992621015348288
"NLD",1996,1997,3342,3362,1,0.941352483542789,0.994051160023795
"NLD",1997,1998,3324,3349,1,0.950060168471721,0.99253508510003
"NLD",1998,1999,3170,3194,1,0.943217665615142,0.992485911083281
"NLD",1999,2000,3360,3391,1,0.939285714285714,0.990858153936892
"NLD",2000,2001,3365,3397,1,0.933135215453195,0.990579923461878
"NLD",2001,2002,3250,3280,1,0.930461538461538,0.990853658536585
"NLD",2002,2003,3323,3365,1,0.937405958471261,0.987518573551263
"NLD",2003,2004,3238,3285,1,0.939468807906115,0.985692541856925
"NLD",2004,2005,3078,3124,1,0.941845354126056,0.985275288092189
"NLD",2005,2006,2979,3027,1,0.950990265189661,0.98414271555996
"NLD",2006,2007,2757,2805,1,0.943779470438883,0.982887700534759
"NLD",2007,2008,2648,2696,1,0.95392749244713,0.982195845697329
"NLD",2008,2009,2640,2685,1,0.951515151515152,0.983240223463687
"NLD",2009,2010,2567,2612,1,0.949357226334242,0.982771822358346
"NLD",2010,2011,2393,2437,1,0.950689511073966,0.98194501436192
"NLD",2011,2012,2519,2565,1,0.95355299722112,0.982066276803119
"NLD",2012,2013,2383,2423,1,0.950902224087285,0.98349153941395
"NLD",2013,2014,2240,2273,1,0.943303571428571,0.985481742190937
"NLD",2014,2015,2180,2209,1,0.943577981651376,0.986871887732005
"NLD",2015,2016,2056,2077,1,0.955739299610895,0.989889263360616
"NLD",2016,2017,2096,2119,1,0.944179389312977,0.989145823501652
"NLD",2017,2018,1995,2015,1,0.941353383458647,0.990074441687345
"NLD",2018,2019,1905,1921,1,0.94488188976378,0.99167100468506
"NLD",2019,2020,1902,1918,1,0.934279705573081,0.991657977059437
"NLD",2020,2021,1952,1972,1,0.936475409836066,0.989858012170385
"NLD",2021,2022,1971,1990,1,0.902080162354135,0.990452261306533
"NLD",2022,2023,2008,1837,1,0.912350597609562,1.0930865541644
"NOR",1986,1987,732,737,1,0.983606557377049,0.993215739484396
"NOR",1987,1988,750,746,1,0.972,1.00536193029491
"NOR",1988,1989,809,806,1,0.978986402966625,1.00372208436725
"NOR",1989,1990,779,778,1,0.982028241335045,1.0012853470437
"NOR",1990,1991,813,815,1,0.979089790897909,0.997546012269939
"NOR",1991,1992,807,806,1,0.971499380421313,1.00124069478908
"NOR",1992,1993,791,790,1,0.986093552465234,1.00126582278481
"NOR",1993,1994,789,785,1,0.97211660329531,1.00509554140127
"NOR",1994,1995,805,799,1,0.971428571428571,1.00750938673342
"NOR",1995,1996,789,795,1,0.96958174904943,0.992452830188679
"NOR",1996,1997,791,789,1,0.979772439949431,1.00253485424588
"NOR",1997,1998,769,770,1,0.970091027308192,0.998701298701299
"NOR",1998,1999,796,784,1,0.971105527638191,1.01530612244898
"NOR",1999,2000,789,786,1,0.973384030418251,1.00381679389313
"NOR",2000,2001,781,782,1,0.978233034571063,0.998721227621483
"NOR",2001,2002,772,775,1,0.957253886010363,0.996129032258064
"NOR",2002,2003,716,715,1,0.956703910614525,1.0013986013986
"NOR",2003,2004,740,740,1,0.967567567567568,1
"NOR",2004,2005,782,763,1,0.955242966751918,1.02490170380079
"NOR",2005,2006,730,749,1,0.965753424657534,0.974632843791722
"NOR",2006,2007,704,708,1,0.963068181818182,0.994350282485876
"NOR",2007,2008,687,683,1,0.940320232896652,1.00585651537335
"NOR",2008,2009,664,662,1,0.957831325301205,1.00302114803625
"NOR",2009,2010,664,665,1,0.953313253012048,0.998496240601504
"NOR",2010,2011,664,662,1,0.951807228915663,1.00302114803625
"NOR",2011,2012,662,662,1,0.95166163141994,1
"NOR",2012,2013,599,597,1,0.944908180300501,1.00335008375209
"NOR",2013,2014,605,616,1,0.942148760330578,0.982142857142857
"NOR",2014,2015,565,564,1,0.938053097345133,1.00177304964539
"NOR",2015,2016,570,571,1,0.924561403508772,0.998248686514886
"NOR",2016,2017,563,568,1,0.939609236234458,0.991197183098592
"NOR",2017,2018,551,554,1,0.938294010889292,0.994584837545126
"NOR",2018,2019,529,532,1,0.962192816635161,0.994360902255639
"NOR",2019,2020,535,529,1,0.94392523364486,1.01134215500945
"NOR",2020,2021,552,561,1,0.949275362318841,0.983957219251337
"POL",1985,1986,10359,10292,1,0.954532290761657,1.00650991061018
"POL",1986,1987,10156,10306,1,0.950571090980701,0.985445371628178
"POL",1987,1988,10409,10194,1,0.95619175713325,1.02109083774769
"POL",1988,1989,10031,10305,1,0.954341541222211,0.973410965550703
"POL",1989,1990,10492,10421,1,0.947483797178803,1.00681316572306
"POL",1990,1991,10767,10907,1,0.948082102721278,0.987164206472907
"POL",1991,1992,11528,11205,1,0.942487855655795,1.02882641677822
"POL",1992,1993,11373,11317,1,0.941176470588235,1.00494830785544
"POL",1993,1994,11042,11273,1,0.944846948016664,0.979508560276767
"POL",1994,1995,11377,11331,1,0.940845565614837,1.00405965934163
"POL",1995,1996,11663,11468,1,0.943067821315271,1.01700383676317
"POL",1996,1997,11420,11441,1,0.935726795096322,0.99816449611048
"POL",1999,2000,11072,10936,1,0.915643063583815,1.01243599122165
"POL",2000,2001,10534,10523,1,0.937725460413898,1.00104532927872
"POL",2001,2002,10012,9950,1,0.936975629244906,1.00623115577889
"POL",2002,2003,9419,9435,1,0.935024949570018,0.998304186539481
"POL",2003,2004,9060,9102,1,0.932229580573951,0.995385629531971
"POL",2004,2005,8998,8900,1,0.929428761947099,1.01101123595506
"POL",2005,2006,8805,8725,1,0.929244747302669,1.00916905444126
"POL",2006,2007,8568,8460,1,0.923202614379085,1.01276595744681
"POL",2007,2008,8241,8137,1,0.925130445334304,1.0127811232641
"POL",2008,2009,7839,7766,1,0.933665008291874,1.00939994849343
"POL",2009,2010,7494,7257,1,0.934347477982386,1.0326581231914
"POL",2010,2011,6734,6915,1,0.92961092961093,0.973825018076645
"POL",2011,2012,6656,6524,1,0.934194711538462,1.02023298589822
"POL",2012,2013,6416,6318,1,0.939682044887781,1.01551123773346
"POL",2013,2014,6136,6116,1,0.932529335071708,1.00327011118378
"POL",2014,2015,6044,5956,1,0.93282594308405,1.01477501678979
"POL",2015,2016,5916,5900,1,0.917511832319135,1.00271186440678
"POL",2016,2017,5943,5923,1,0.899545683997981,1.00337666722944
"POL",2017,2018,6084,6040,1,0.890532544378698,1.00728476821192
"POL",2018,2019,6074,6027,1,0.904675666776424,1.00779824124772
"POL",2019,2020,6068,6027,1,0.90820698747528,1.00680272108844
"POL",2021,2022,7572,7710,1,0.905573164289488,0.982101167315175
"POL",2022,2023,6795,6134,1,0.902575423105224,1.10776002608412
"PRT",1985,1986,2662,2629,1,0.922238918106687,1.01255230125523
"PRT",1986,1987,2490,2472,1,0.904016064257028,1.00728155339806
"PRT",1987,1988,2599,2575,1,0.91035013466718,1.00932038834951
"PRT",1988,1989,2490,2455,1,0.892369477911647,1.0142566191446
"PRT",1989,1990,2574,2507,1,0.898601398601399,1.02672516952533
"PRT",1990,1991,2553,2522,1,0.891108499804152,1.01229183187946
"PRT",1991,1992,2558,2518,1,0.891321344800626,1.01588562351072
"PRT",1992,1993,2560,2510,1,0.9,1.0199203187251
"PRT",1993,1994,2609,2583,1,0.894595630509774,1.01006581494386
"PRT",1994,1995,2466,2429,1,0.894971613949716,1.0152326060107
"PRT",1995,1996,2454,2429,1,0.888753056234719,1.01029230135858
"PRT",1996,1997,2540,2517,1,0.887795275590551,1.00913786253476
"PRT",1997,1998,2650,2617,1,0.867169811320755,1.01260985861674
"PRT",1998,1999,2499,2469,1,0.872749099639856,1.01215066828676
"PRT",1999,2000,2411,2386,1,0.871422646204894,1.01047778709137
"PRT",2000,2001,2378,2337,1,0.852396972245585,1.01754385964912
"PRT",2001,2002,2404,2358,1,0.894758735440932,1.019508057676
"PRT",2002,2003,2311,2278,1,0.954997836434444,1.01448639157155
"PRT",2003,2004,2251,2217,1,0.940915148822745,1.01533603969328
"PRT",2007,2008,1954,1925,1,0.870010235414534,1.01506493506494
"PRT",2008,2009,1918,1889,1,0.893117831074035,1.01535203811541
"PRT",2009,2010,1926,1900,1,0.906022845275182,1.01368421052632
"PRT",2010,2011,1893,1873,1,0.880084521922874,1.0106780565937
"PRT",2011,2012,1687,1665,1,0.88737403675163,1.01321321321321
"PRT",2012,2013,1644,1623,1,0.882603406326034,1.01293900184843
"PRT",2013,2014,1558,1544,1,0.881258023106547,1.00906735751295
"PRT",2014,2015,1503,1483,1,0.963406520292748,1.01348617666891
"PRT",2015,2016,1485,1388,1,0.958922558922559,1.06988472622478
"PRT",2016,2017,1430,1404,1,0.964335664335664,1.01851851851852
"PRT",2017,2018,1461,1433,1,0.969883641341547,1.0195394277739
"PRT",2018,2019,1406,1382,1,0.965149359886202,1.01736613603473
"PRT",2019,2020,1395,1371,1,0.960573476702509,1.01750547045952
"MDA",1985,1986,2422,2316,1,0.936619718309859,1.04576856649396
"MDA",1986,1987,1913,2183,0.876316994961063,0.938946331856228,0.876316994961063
"MDA",1987,1988,1855,2036,0.911100196463654,0.940010167768175,0.911100196463654
"MDA",1988,1989,1803,1955,0.922250639386189,0.914256722475901,0.922250639386189
"MDA",1989,1990,1828,1929,0.947641264904095,0.9515625,0.947641264904095
"MDA",1990,1991,1785,1941,0.919629057187017,0.951466666666667,0.919629057187017
"MDA",1991,1992,2069,1952,1,0.946404031149794,1.05993852459016
"MDA",1992,1993,1839,2019,0.910846953937593,0.957680250783699,0.910846953937593
"MDA",1993,1994,1854,2054,0.902629016553067,0.984533333333333,0.902629016553067
"MDA",1994,1995,2158,2139,1,0.975499092558984,1.00888265544647
"MDA",1995,1996,2326,2203,1,0.955427156417664,1.05583295506128
"MDA",1996,1997,2276,2262,1,0.93363561417972,1.00618921308576
"MDA",1997,1998,1878,2275,0.825494505494506,0.898941289701636,0.825494505494506
"MDA",1998,1999,1784,2234,0.798567591763653,0.858180058083253,0.798567591763653
"MDA",1999,2000,1793,2156,0.831632653061224,0.822037805440295,0.831632653061224
"MDA",2000,2001,1771,2078,0.852261790182868,0.829566854990584,0.852261790182868
"MDA",2001,2002,1664,2016,0.825396825396825,0.843638221768012,0.825396825396825
"MDA",2002,2003,1709,1977,0.864441072331816,0.842629482071713,0.864441072331816
"MDA",2003,2004,1717,1955,0.878260869565217,0.861895161290323,0.878260869565217
"MDA",2004,2005,1614,1934,0.834539813857291,0.877250409165303,0.834539813857291
"MDA",2005,2006,1761,1903,0.925380977404099,0.889508362899138,0.925380977404099
"MDA",2006,2007,1661,1844,0.900759219088937,0.89493739793141,0.900759219088937
"MDA",2007,2008,1642,1772,0.926636568848758,0.922511312217195,0.926636568848758
"MDA",2008,2009,1563,1663,0.939867708959711,0.947560975609756,0.939867708959711
"MDA",2009,2010,1459,1528,0.954842931937173,0.947196870925684,0.954842931937173
"MDA",2010,2011,1471,1377,1,0.951916829109812,1.06826434277415
"MDA",2011,2012,1106,1276,0.866771159874608,0.934300341296928,0.866771159874608
"MDA",2012,2013,1144,1215,0.94156378600823,0.931574608408904,0.94156378600823
"MDA",2013,2014,1045,1201,0.870108243130724,0.897994768962511,0.870108243130724
"MDA",2014,2015,1137,1193,0.953059513830679,0.902321857485989,0.953059513830679
"MDA",2015,2016,1112,1203,0.924355777223608,0.872915011914218,0.924355777223608
"MDA",2016,2017,1025,1191,0.860621326616289,0.854008438818565,0.860621326616289
"MDA",2017,2018,931,1157,0.80466724286949,0.838009049773756,0.80466724286949
"MDA",2018,2019,885,1142,0.774956217162872,0.803127874885005,0.774956217162872
"MDA",2021,2022,996,1165,0.854935622317597,0.848068669527897,0.854935622317597
"ROU",1985,1986,8052,8168,1,0.999379036264282,0.985798237022527
"ROU",1986,1987,8215,8318,1,0.999513085818624,0.987617215676845
"ROU",1987,1988,8338,8423,1,0.999520268649556,0.989908583640033
"ROU",1988,1989,8304,8366,1,0.999518304431599,0.992589050920392
"ROU",1989,1990,8164,8237,1,0.999755022048016,0.991137550078912
"ROU",1990,1991,7711,7761,1,0.999610945402671,0.993557531245973
"ROU",1991,1992,7620,7755,1,0.998031496062992,0.982591876208897
"ROU",1992,1993,7729,7923,1,0.998188640186311,0.9755143253818
"ROU",1993,1994,7923,8092,1,0.998864066641424,0.979115175481957
"ROU",1994,1995,8142,8307,1,0.997175141242938,0.98013723365836
"ROU",1995,1996,8522,8667,1,0.999061253226942,0.983269874235606
"ROU",1996,1997,8906,9022,1,0.998428026049854,0.987142540456661
"ROU",1997,1998,8857,8949,1,0.998870949531444,0.989719521734272
"ROU",1998,1999,8380,8420,1,0.998806682577566,0.995249406175772
"ROU",1999,2000,7915,7911,1,0.997094125078964,1.000505625079
"ROU",2000,2001,7547,7499,1,0.995229892672585,1.00640085344713
"ROU",2001,2002,7262,7258,1,0.995042687964748,1.00055111600992
"ROU",2002,2003,7189,7254,1,0.996383363471971,0.991039426523297
"ROU",2003,2004,6991,7148,1,0.994421398941496,0.978035814213766
"ROU",2004,2005,6662,6833,1,0.992044431101771,0.974974388994585
"ROU",2005,2006,6358,6535,1,0.985530040893363,0.972915072685539
"ROU",2006,2007,5920,6063,1,0.981756756756757,0.976414316345044
"ROU",2007,2008,5593,5760,1,0.981762917933131,0.971006944444444
"ROU",2008,2009,5416,5704,1,0.969903988183161,0.949509116409537
"ROU",2009,2010,5347,5659,1,0.956424163082102,0.944866584202156
"ROU",2010,2011,5138,5348,1,0.955040871934605,0.960732984293194
"ROU",2011,2012,4598,4733,1,0.952588081774685,0.971476864567927
"ROU",2012,2013,4501,4616,1,0.953788047100644,0.975086655112652
"ROU",2013,2014,4316,4429,1,0.976598702502317,0.97448634003161
"ROU",2014,2015,4504,4620,1,0.913188277087034,0.974891774891775
"ROU",2015,2016,4515,4721,1,0.932890365448505,0.956365176869307
"ROU",2016,2017,4638,4732,1,0.91849935316947,0.980135249366019
"ROU",2017,2018,4594,4697,1,0.911406181976491,0.97807110921865
"ROU",2018,2019,4439,4457,1,0.916647893669745,0.99596140901952
"ROU",2019,2020,4075,4145,1,0.921226993865031,0.983112183353438
"RUS",1985,1986,59226,59776,1,0.979654205923074,0.990798982869379
"RUS",1986,1987,51000,51310,1,0.992980392156863,0.993958292730462
"RUS",1987,1988,48491,49175,1,0.989771297766596,0.986090493136756
"RUS",1988,1989,49192,49325,1,0.987782566270938,0.997303598580841
"RUS",1989,1990,50039,50502,1,0.986330662083575,0.990832046255594
"RUS",1990,1991,50691,50899,1,0.983488193170385,0.995913475706792
"RUS",1991,1992,52830,52997,1,0.9826992239258,0.996848878238391
"RUS",1992,1993,60828,61060,1,0.979992766489117,0.996200458565346
"RUS",1993,1994,78886,79188,1,0.975572344902771,0.996186290852149
"RUS",1994,1995,92664,93045,1,0.974855391522058,0.995905207157827
"RUS",1995,1996,92988,94686,1,0.974781692261367,0.98206704264622
"RUS",1996,1997,85371,85939,1,0.976935961860585,0.993390660817557
"RUS",1997,1998,78783,79012,1,0.976606628333524,0.997101706069964
"RUS",1998,1999,77843,77903,1,0.976478296057449,0.999229811432166
"RUS",1999,2000,86468,87534,1,0.970393671647315,0.987821874928599
"RUS",2000,2001,91086,92651,1,0.962826339942472,0.983108655060388
"RUS",2001,2002,94275,96262,1,0.959522673031026,0.979358417651825
"RUS",2002,2003,98528,101445,1,0.960934962650211,0.971245502489034
"RUS",2003,2004,102774,106259,1,0.958063323408644,0.967202778117618
"RUS",2004,2005,101783,105480,1,0.958116777850918,0.964950701554797
"RUS",2005,2006,102999,106807,1,0.956844241206225,0.96434690610166
"RUS",2006,2007,92552,95674,1,0.958077621229147,0.967368355038987
"RUS",2007,2008,87037,89745,1,0.959350621000264,0.969825617026018
"RUS",2008,2009,83933,86797,1,0.958764729010044,0.967003467861792
"RUS",2009,2010,78819,81442,1,0.961392557632043,0.96779303062302
"RUS",2010,2011,76659,83213,1,0.958074068276393,0.921238268059077
"RUS",2011,2012,72636,74515,1,0.955256346715127,0.974783600617325
"RUS",2012,2013,68786,70317,1,0.956866222777891,0.978227171238819
"RUS",2013,2014,66873,68002,1,0.956933291462922,0.983397547130967
"RUS",2014,2015,66847,67799,1,0.959519499753168,0.985958494963053
"RUS",2015,2016,66733,65483,1,0.959570227623515,1.01908892384283
"RUS",2016,2017,63728,62682,1,0.967565277429074,1.01668740627293
"RUS",2017,2018,59461,58432,1,0.97362977413767,1.0176102135816
"RUS",2018,2019,59930,58729,1,0.971333222092441,1.02044986292973
"RUS",2019,2020,58227,58755,1,0.967042780840504,0.991013530763339
"SRB",1998,1999,2490,3010,0.827242524916944,0.686859553948162,0.827242524916944
"SRB",1999,2000,2533,4293,0.590030281854181,0.71964956195244,0.590030281854181
"SRB",2000,2001,2380,2563,0.92859929769801,0.736426116838488,0.92859929769801
"SRB",2001,2002,2352,2446,0.961569910057236,0.746167557932264,0.961569910057236
"SRB",2002,2003,2243,2359,0.950826621449767,0.844623200677392,0.950826621449767
"SRB",2003,2004,2155,2251,0.957352287872057,0.860753880266075,0.957352287872057
"SRB",2004,2005,2042,2147,0.951094550535631,0.86195601310248,0.951094550535631
"SRB",2005,2006,1943,2034,0.955260570304818,0.875551200391965,0.955260570304818
"SRB",2006,2007,1842,1910,0.964397905759162,0.902388369678089,0.964397905759162
"SRB",2007,2008,1699,1831,0.92790824685964,0.90626764539808,0.92790824685964
"SRB",2008,2009,1739,1767,0.984153933220147,0.897790055248619,0.984153933220147
"SRB",2009,2010,1666,1725,0.965797101449275,0.896253602305475,0.965797101449275
"SRB",2010,2011,1589,1655,0.96012084592145,0.914582062233069,0.96012084592145
"SRB",2011,2012,1535,1595,0.962382445141066,0.899249061326658,0.962382445141066
"SRB",2012,2013,1489,1529,0.973839110529758,0.904454486765655,0.973839110529758
"SRB",2013,2014,1396,1489,0.937541974479516,0.910096818810512,0.937541974479516
"SRB",2014,2015,1430,1471,0.97212780421482,0.901761517615176,0.97212780421482
"SRB",2015,2016,1437,1466,0.980218281036835,0.910931174089069,0.980218281036835
"SRB",2016,2017,1397,1424,0.981039325842697,0.908263305322129,0.981039325842697
"SRB",2017,2018,1325,1357,0.976418570375829,0.900887573964497,0.976418570375829
"SRB",2018,2019,1270,1298,0.978428351309707,0.914992272024729,0.978428351309707
"SRB",2019,2020,1240,1261,0.98334655035686,0.888888888888889,0.98334655035686
"SRB",2020,2021,1334,1352,1,0.883058470764618,0.986686390532544
"SRB",2021,2022,1622,1635,1,0.890258939580765,0.992048929663609
"SRB",2022,2023,1331,1236,1,0.869271224643125,1.07686084142395
"SRB",2023,2024,1266,1143,1,0.938388625592417,1.10761154855643
"SVK",1992,1993,1394,1393,1,0.985652797704448,1.00071787508973
"SVK",1993,1994,1367,1367,1,0.989758595464521,1
"SVK",1994,1995,1360,1359,1,0.980882352941176,1.00073583517292
"SVK",1995,1996,1308,1306,1,0.989296636085627,1.00153139356815
"SVK",1996,1997,1318,1318,1,0.985584218512898,1
"SVK",1997,1998,1405,1404,1,0.984341637010676,1.00071225071225
"SVK",1998,1999,1388,1385,1,0.987031700288184,1.00216606498195
"SVK",1999,2000,1371,1369,1,0.973741794310722,1.00146092037984
"SVK",2000,2001,1293,1293,1,0.979891724671307,1
"SVK",2001,2002,1330,1331,1,0.984210526315789,0.999248685199098
"SVK",2002,2003,1245,1245,1,0.969477911646586,1
"SVK",2003,2004,1245,1246,1,0.967871485943775,0.999197431781701
"SVK",2004,2005,1218,1218,1,0.971264367816092,1
"SVK",2005,2006,1244,1244,1,0.964630225080386,1
"SVK",2006,2007,1113,1114,1,0.964061096136568,0.999102333931777
"SVK",2007,2008,1263,1264,1,0.962787015043547,0.999208860759494
"SVK",2008,2009,1076,1078,1,0.945167286245353,0.998144712430427
"SVK",2009,2010,1083,1083,1,0.950138504155125,1
"SVK",2010,2011,1011,1013,1,0.950544015825915,0.998025666337611
"SVK",2012,2013,963,964,1,0.961578400830737,0.99896265560166
"SVK",2013,2014,989,991,1,0.958543983822042,0.997981836528759
"SVK",2014,2015,944,946,1,0.940677966101695,0.997885835095137
"SVK",2016,2017,977,978,1,0.940634595701126,0.998977505112474
"SVK",2017,2018,942,942,1,0.934182590233546,1
"SVK",2018,2019,917,917,1,0.941112322791712,1
"SVK",2019,2020,948,948,1,0.912447257383966,1
"SVK",2022,2023,965,978,1,0.921243523316062,0.986707566462168
"SVK",2023,2024,948,896,1,0.943037974683544,1.05803571428571
"SMR",1995,1996,3,2,1,1,1.5
"SMR",1996,1997,5,2,1,1,2.5
"SMR",1997,1998,3,2,1,1,1.5
"SMR",1998,1999,2,2,1,1,1
"SMR",1999,2000,4,2,1,1,2
"SMR",2000,2001,3,3,1,1,1
"SMR",2001,2002,1,3,0.333333333333333,1,0.333333333333333
"SMR",2002,2003,2,3,0.666666666666667,0.666666666666667,0.666666666666667
"SMR",2005,2006,0,3,0,NA,0
"SMR",2008,2009,3,2,1,1,1.5
"SMR",2009,2010,4,2,1,1,2
"SMR",2010,2011,4,2,1,1,2
"SMR",2011,2012,3,2,1,1,1.5
"SMR",2012,2013,4,2,1,1,2
"SMR",2013,2014,4,2,1,1,2
"SMR",2014,2015,2,2,1,1,1
"SMR",2015,2016,1,2,1,0,0.5
"SMR",2016,2017,2,2,1,1,1
"SMR",2017,2018,4,2,1,1,2
