"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","covid19","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata"
"URY",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,907,0.0154355016538037,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,14,NA,907,0.0661521499448732,0.69239250275634,60,NA,FALSE,"09A",0,909,TRUE,1,1,1,907,907,1,907,907,1,1,0.933847850055127,NA,NA,NA,NA,FALSE,3,0.714207826499259,0.00164828471333063,0.510092828418218,0.0816771754196998,0.590683544851532,0.743843884730152,0.999748993250977,2.01939722865594e-08,0.999498049506502,6.30045478464807e-08,0.997057770738579,0.99984415716529,-0.022846004106113,-1.31806626258455e-07,-1.31806626258455e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000256501179197959,0.0154355016538037,0.000256501179197959,909,54701
"URY",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,889,0.0236220472440945,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,21,NA,889,0.0562429696287964,0.709786276715411,50,NA,FALSE,"09A",0,904,TRUE,1,1,1,889,889,1,889,889,1,1,0.943757030371204,NA,NA,NA,NA,FALSE,4,0.714207826499259,0.00147693531498041,0.510092823439676,0.0816771704411574,0.591285138768003,0.742965347160203,0.999748993250977,2.34100805951449e-08,0.999498049506343,6.30043884035705e-08,0.997033724740021,0.99985221319469,-0.0231373453528655,-1.36049114971753e-07,-1.36049114971753e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000384908356471123,0.0236220472440945,0.000384908356471123,904,55479
"URY",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,927,0.0151024811218986,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,14,NA,927,0.0442286947141316,0.692556634304207,41,NA,FALSE,"09A",0,874,TRUE,0.989385474860335,0.992737430167598,0.986033519553073,927,927,1,927,927,1,1,0.955771305285868,NA,NA,NA,NA,FALSE,5,0.714207826499259,0.00130110249114186,0.510092821595337,0.0816771685968192,0.598918650303955,0.741414222985259,0.999748993250977,2.1060971158265e-08,0.999498049506353,6.30043995189633e-08,0.997609522125023,0.999847190541411,-0.0209619652455172,-1.09730396248116e-07,-1.09730396248116e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000236797540463912,0.0151024811218986,0.000236797540463912,874,55742
"URY",1990,1991,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,819,0.010989010989011,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,NA,819,0.0476190476190476,0.693528693528694,39,NA,FALSE,"09A",0,893,TRUE,0.986521901909397,0.990640209659304,0.982029202545863,819,819,1,819,819,1,1,0.952380952380952,NA,NA,NA,NA,FALSE,6,0.714207826499259,0.00130529673280388,0.51009282287372,0.0816771698752022,0.607190271176562,0.741905730701672,0.999748993250977,1.87931056816809e-08,0.999498049506352,6.30043975769346e-08,0.997710231735557,0.999841541361129,-0.0328230716190831,-1.62567274186504e-07,-1.62567274186504e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000176293238236325,0.010989010989011,0.000176293238236325,893,55664
"URY",1993,1994,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,897,0.0156075808249721,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,14,NA,897,0.0613154960981048,0.675585284280936,55,NA,FALSE,"09A",0,877,TRUE,1,1,1,897,897,1,897,897,1,1,0.938684503901895,NA,NA,NA,NA,FALSE,9,0.714207826499259,0.000973256559597468,0.510092819674071,0.0816771666755531,0.621546858123859,0.739173263424021,0.999748993250977,1.29795131923328e-08,0.999498049506345,6.30043914108158e-08,0.998620295014027,0.999826559087289,-0.0145405046214215,-5.16799816287307e-08,-5.16799816287307e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000246828029636652,0.0156075808249721,0.000246828029636652,877,55455
"URY",1994,1995,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,0.0133333333333333,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,12,NA,900,0.04,0.693333333333333,36,NA,FALSE,"09A",0,886,TRUE,1,1,1,900,900,1,900,900,1,1,0.96,NA,NA,NA,NA,FALSE,10,0.714207826499259,0.00100255577332727,0.510092821425811,0.0816771684272933,0.630007287563562,0.739519424207516,0.999748993250977,1.07148898047168e-08,0.999498049506357,6.30044031673409e-08,0.99878719739998,0.999820040008322,0.0264592341389855,8.67212232159655e-08,8.67212232159655e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000209917786149216,0.0133333333333333,0.000209917786149216,886,56276
"URY",1995,1996,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,916,0.0152838427947598,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,14,NA,916,0.046943231441048,0.676855895196507,43,NA,FALSE,"09A",0,878,TRUE,1,1,1,916,916,1,916,916,1,1,0.953056768558952,NA,NA,NA,NA,FALSE,11,0.714207826499259,0.000863903548749212,0.510092819453746,0.0816771664552279,0.63924842303465,0.738211168133006,0.999748993250977,9.13569611994608e-09,0.999498049507349,6.30053951060787e-08,0.998858660974818,0.999814799326298,0.0197922353245197,5.56030094075005e-08,5.56030094075005e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000239141996182755,0.0152838427947598,0.000239141996182755,878,56114
"URY",1996,1997,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,872,0.0126146788990826,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,11,NA,872,0.0401376146788991,0.700688073394495,35,NA,FALSE,"09A",0,875,TRUE,1,1,1,872,872,1,872,872,1,1,0.959862385321101,NA,NA,NA,NA,FALSE,12,0.765326068388124,0.000787194052621098,0.585723990954642,0.055071854178394,0.686613152709859,0.788592015093616,0.999791576170861,7.44183377044435e-09,0.999583195782226,4.34405043168606e-08,0.999038981636083,0.999850405343879,0.0905171039511819,2.19084440616654e-07,2.19084440616654e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000198783367311349,0.0126146788990826,0.000198783367311349,875,55527
"URY",1997,1998,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,878,0.0170842824601367,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,15,0,878,0.0569476082004556,0.630979498861048,50,NA,TRUE,"104",0,883,TRUE,1,1,1,878,878,1,878,878,1,1,0.943052391799544,NA,NA,NA,NA,FALSE,13,0.814932139036432,0.000839471510316626,0.664114392086212,0.0342501140133482,0.73978352057443,0.838768978994725,0.999832797010651,6.2633314431699e-09,0.999665621978147,2.7956845626767e-08,0.999189813160843,0.999886970713138,0.145215080301473,3.32979423754912e-07,3.32979423754912e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000274890145637609,0.0170842824601367,0.000274890145637609,883,54878
"URY",1998,1999,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,897,0.012263099219621,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,11,0,897,0.0479375696767001,0.643255295429208,43,NA,TRUE,"104",0,859,TRUE,1,1,1,897,897,1,897,897,1,1,0.9520624303233,NA,NA,NA,NA,FALSE,14,0.865052948274762,0.000790909398656362,0.748316604458045,0.018210707908521,0.80111998112303,0.889224515740762,0.999872320428085,5.57194349055189e-09,0.99974465715831,1.63021406796298e-08,0.999356890963865,0.999923895470391,0.145109890101166,3.04623731021782e-07,3.04623731021782e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000196251625114659,0.012263099219621,0.000196251625114659,859,53676
"URY",1999,2000,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,807,0.00743494423791822,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,6,0,807,0.0706319702602231,0.640644361833953,57,NA,TRUE,"104",0,858,TRUE,0.998839637967046,0.999767927593409,0.997679275934091,807,807,1,807,807,1,1,0.929368029739777,NA,NA,NA,NA,FALSE,15,0.916277815875523,0.000677179287017393,0.839565039038682,0.00700940728763546,0.858580007482021,0.939186313158647,0.999911201470266,5.02263466457659e-09,0.999822410825726,7.88519455426542e-09,0.999477334793938,0.999960094055217,0.244093575962076,4.50167333972624e-07,4.50167333972624e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000119668751873747,0.00743494423791822,0.000119668751873747,858,53307
"URY",2000,2001,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,874,0.0102974828375286,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,0,874,0.0720823798627002,0.636155606407323,63,NA,TRUE,"104",0,841,TRUE,1,1,1,874,874,1,874,874,1,1,0.9279176201373,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,16,0.966442050950136,0.000549703705508207,0.93401024225558,0.00112614035530838,0.91647781921031,0.988202967240065,0.999952792381484,3.88046828822202e-09,0.99990558699158,2.22861206037824e-09,0.999598686952403,0.999996909947204,0.351756575197992,5.1374620383048e-07,5.1374620383048e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102974828375286,NA,841,52104
"URY",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,848,0.0224056603773585,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,19,0,848,0.0495283018867925,0.654481132075472,42,NA,TRUE,"104",0,868,TRUE,0.991115267711012,0.993920972644377,0.988309562777648,848,848,1,848,848,1,1,0.950471698113208,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,17,0.964760734407027,0.000529763143996507,0.930763280156981,0.00124181134292717,0.920467021078973,0.986978669935983,0.999957283757926,3.11629019096336e-09,0.999914569340548,1.82469708957834e-09,0.999607700622794,0.999996575355558,0.361123438427241,4.63997342974715e-07,4.63997342974715e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224056603773585,NA,868,51388
"URY",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,872,0.0206422018348624,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,18,0,872,0.0676605504587156,0.662844036697248,59,NA,TRUE,"104",0,857,TRUE,1,1,1,872,872,1,872,872,1,1,0.932339449541284,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,18,0.959453540480917,0.000550593318010032,0.920551096341413,0.00164401537957818,0.920926755652276,0.983090629933584,0.999955096546168,3.20393512600257e-09,0.999910195108657,2.01632062694926e-09,0.999666501327172,0.99999723963162,0.369009869154326,4.90111966891317e-07,4.90111966891317e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206422018348624,NA,857,51296
"URY",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,838,0.0119331742243437,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,10,0,838,0.0668257756563246,0.643198090692124,56,NA,TRUE,"104",0,853,TRUE,0.999055712936733,0.999763928234183,0.998111425873466,838,838,1,838,838,1,1,0.933174224343675,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,19,0.947543741248481,0.000798869064122088,0.89783914209207,0.00275165959510739,0.90138838882656,0.975840512965781,0.999959981097529,2.70917536478331e-09,0.999919963796576,1.60151825484289e-09,0.999715460634036,0.999997261910913,0.330680006952332,4.86479225282548e-07,4.86479225282548e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119331742243437,NA,853,50121
"URY",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,844,0.00947867298578199,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,8,0,844,0.0545023696682464,0.667061611374408,46,NA,TRUE,"104",0,837,TRUE,0.996180472666508,0.99785151587491,0.994270708999761,844,844,1,844,844,1,1,0.945497630331754,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,20,0.937867222673956,0.00108047829717212,0.8795949305243,0.00386048517638765,0.887584284250637,0.969750997140912,0.999963867242912,2.14752943180354e-09,0.999927735791425,1.30560149531878e-09,0.999731424124556,0.99999701396692,0.30615710458767,4.66360681450904e-07,4.66360681450904e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00947867298578199,NA,837,49503
"URY",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,830,0.0108433734939759,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,0,830,0.0614457831325301,0.665060240963855,51,NA,TRUE,"104",0,821,TRUE,1,1,1,830,830,1,830,830,1,1,0.93855421686747,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,21,0.930878728245313,0.00117236791436386,0.866535207409265,0.00477775091863829,0.870438487648557,0.964341428639039,0.999962679360031,2.34596975857908e-09,0.999925360112897,1.39283400019893e-09,0.999759582194525,0.9999971611046,0.232366349013179,3.85359793918485e-07,3.85359793918485e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108433734939759,NA,821,49602
"URY",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,789,0.00760456273764259,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,6,0,789,0.0595690747782003,0.638783269961977,47,NA,TRUE,"104",0,821,TRUE,0.999514209375759,1,0.998785523439398,789,789,1,789,789,1,1,0.9404309252218,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,22,0.915283652176371,0.00141876372596814,0.837744164327835,0.0071768599750928,0.849016403404263,0.95572677049251,0.999968767089205,1.62208069481663e-09,0.999937535153905,9.75494875841999e-10,0.999761422756597,0.999997384294416,0.208887264150615,3.16886127857104e-07,3.16886127857104e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760456273764259,NA,821,48781
"URY",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,844,0.0154028436018957,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,13,0,844,0.0533175355450237,0.622037914691943,45,NA,TRUE,"104",0,813,TRUE,1,1,1,844,844,1,844,844,1,1,0.946682464454976,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,23,0.893881597787252,0.0016662895150613,0.799024364235665,0.0112611686611613,0.822139923113582,0.939797959534975,0.999967692568975,1.77172296645886e-09,0.999935386181722,1.04377241525725e-09,0.999755151304326,0.999997887900496,0.276494644231065,4.75072467116157e-07,4.75072467116157e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0154028436018957,NA,813,48151
"URY",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,808,0.00618811881188119,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,5,0,808,0.0618811881188119,0.655940594059406,50,NA,TRUE,"104",0,825,TRUE,0.999262718112558,1,0.99827967559597,808,808,1,808,808,1,1,0.938118811881188,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,24,0.847561511812174,0.00312702765396997,0.718360530842748,0.0232375072183991,0.762467298240616,0.907359285672252,0.999971817070512,1.34116622295969e-09,0.999943634935302,7.94278351369508e-10,0.999787971812424,0.999997840506283,0.217524790244976,4.45467395865126e-07,4.45467395865126e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00618811881188119,NA,825,47714
"URY",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,831,0.01323706377858,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,11,0,831,0.0722021660649819,0.58604091456077,60,NA,TRUE,"104",0,805,TRUE,1,1,1,831,831,1,831,831,1,1,0.927797833935018,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,25,0.803482483071807,0.00332144063465211,0.645584110369308,0.0386191442256936,0.720034460774488,0.871293813753673,0.99997359062677,1.15180095912906e-09,0.999947181950996,6.97455988747565e-10,0.999805036224972,0.999998056017643,0.191866595846243,3.75276470535584e-07,3.75276470535584e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01323706377858,NA,805,47428
"URY",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,794,0.00251889168765743,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,2,0,794,0.0491183879093199,0.614609571788413,39,NA,TRUE,"104",0,805,TRUE,0.998146431881372,0.999382143960457,0.996601791782515,794,794,1,794,794,1,1,0.95088161209068,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,26,0.792564557707346,0.00441048854849501,0.628158578234405,0.0430294628197135,0.698701242190817,0.87084614238956,0.999975972221163,9.65092761384436e-10,0.999951945019661,5.77334158646348e-10,0.99981026467941,0.99999831581811,0.146561530639253,3.02376384917738e-07,3.02376384917738e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00251889168765743,NA,805,47277
"URY",2012,2013,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,798,0.006265664160401,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,5,0,798,0.0927318295739348,0.571428571428571,74,NA,TRUE,"104",0,802,TRUE,0.997803577031691,0.999372450580483,0.995920928773141,798,798,1,798,798,1,1,0.907268170426065,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,28,0.883449847320223,0.00242651202559754,0.780483687826117,0.0135839931856715,0.805146495298697,0.936915624291611,0.999973938565011,1.23734498500387e-09,0.999947877809222,6.79200352913639e-10,0.999757425128619,0.999998528063754,0.222615260921859,3.85737230818405e-07,3.85737230818405e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006265664160401,NA,802,47390
"URY",2013,2014,2013.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,813,0.011070110701107,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,0,813,0.0602706027060271,0.580565805658057,49,NA,TRUE,"104",0,789,TRUE,1,1,1,813,813,1,813,813,1,1,0.939729397293973,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,29,0.912074142785188,0.0016248376580114,0.831879241974315,0.00773095640393976,0.844047952430258,0.955380455452455,0.999970520077819,1.54680216705872e-09,0.999941041024709,8.69071450774218e-10,0.999754499274769,0.999998358229541,0.21791015638789,3.4546165261626e-07,3.4546165261626e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011070110701107,NA,789,47959
"URY",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,775,0.0116129032258065,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,0,775,0.0696774193548387,0.598709677419355,54,NA,TRUE,"104",0,791,TRUE,1,1,1,775,775,1,775,775,1,1,0.930322580645161,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,30,0.92516885278988,0.00137146382462719,0.855937421695607,0.00559971611584836,0.867800765601243,0.966314860762876,0.999969365950323,1.73196022521932e-09,0.999938732839092,9.38446087603277e-10,0.999737330017474,0.999998289256479,0.19595446222004,3.02006501868309e-07,3.02006501868309e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116129032258065,NA,791,47778
"URY",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,802,0.013715710723192,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,11,0,802,0.0548628428927681,0.633416458852868,44,NA,TRUE,"104",0,774,TRUE,1,1,1,802,802,1,802,802,1,1,0.945137157107232,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,31,0.93471648795002,0.00121201383137991,0.873694914191463,0.00426193829142188,0.877467553053382,0.969516212744827,0.999967588395337,2.01779511933709e-09,0.999935177841186,1.05051217616657e-09,0.999716451383009,0.999998811340407,0.272960141569429,4.26865991974678e-07,4.26865991974678e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013715710723192,NA,774,48169
"URY",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,762,0.0118110236220472,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,9,0,762,0.041994750656168,0.620734908136483,32,NA,TRUE,"104",0,792,TRUE,1,1,1,762,762,1,762,762,1,1,0.958005249343832,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,32,0.941756038802584,0.00122619365446533,0.886904438300545,0.00339236069537705,0.881930990337957,0.976213552249487,0.999966746221557,2.14955523236819e-09,0.999933493548928,1.10581504861383e-09,0.999663172031557,0.999998650435085,0.229229158130029,3.72154860920773e-07,3.72154860920773e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118110236220472,NA,792,46383
"URY",2017,2018,2017.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,830,0.00963855421686747,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,8,0,830,0.0349397590361446,0.626506024096386,29,NA,TRUE,"104",0,821,TRUE,1,1,1,830,830,1,830,830,1,1,0.965060240963855,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,33,0.945084164769919,0.00142928879076258,0.893184085654492,0.00301575611465416,0.872582610637204,0.979782656934192,0.999963471937553,2.57885959072383e-09,0.999926945209405,1.33429941530377e-09,0.999599697947941,0.999998684630863,0.282685773292059,5.42722459962589e-07,5.42722459962589e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00963855421686747,NA,821,43058
"URY",2021,2022,2021.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1040,0.0192307692307692,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguay",2460,20,0,1040,0.0605769230769231,0.536538461538462,63,NA,TRUE,"104",0,1012,TRUE,1,1,1,1040,1040,1,1040,1040,1,1,0.939423076923077,NA,NA,NA,NA,FALSE,37,0.945084164769919,0.0031252942571477,0.893184153606376,0.00301582406653728,0.831479368222147,0.992758732805665,0.999963471937553,3.3832687188634e-09,0.999926945209406,1.33430069051505e-09,0.999324198955948,1.00000295301477,-0.0344222958048677,-1.11931812418377e-07,-1.11931812418377e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000568901121387308,0.0192307692307692,0.000568901121387308,1012,34209
