"iso_country_name","who_code_2","iso_alpha_3_code","year_mid","year_start","year_end","obs_matdeaths_incl_late","obs_matdeaths_late","env_fromwhovr","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","include","exclude_reason","icd_utilized","icd","mat_fromwhovr","pahocc_nonmatvr","pahocc_matvr","obs_matdeaths","obs_env","updateinmat","updateinenv","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","final_env","final_pm","obs_selogpm","type","definition","name","id","ori_vr_data_from_paho_update","special_case"
"Kuwait","3190","KWT",2007.5,2007,2008,0,0,368,0.00815217391304348,0.633152173913043,3,TRUE,NA,TRUE,"104",0,NA,NA,0,368,0,0,372,TRUE,0.966413867822319,0.97453954496208,0.957746478873239,368,380,0.968421052631579,368,372,0.989247311827957,0.966413867822319,0.960526315789474,NA,368,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2008.5,2008,2009,5,0,382,0.00785340314136126,0.68586387434555,3,TRUE,NA,TRUE,"104",5,NA,NA,5,382,0,0,402,TRUE,0.97696335078534,0.983246073298429,0.970157068062827,382,391,0.976982097186701,382,402,0.950248756218905,0.97696335078534,0.969309462915601,NA,382,0.0130890052356021,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2009.5,2009,2010,7,0,436,0,0.607798165137615,0,TRUE,NA,TRUE,"104",7,NA,NA,7,436,0,0,412,TRUE,0.990145228215768,0.994294605809129,0.985477178423237,436,440,0.990909090909091,436,436,1,0.990145228215768,0.990909090909091,NA,436,0.0160550458715596,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2010.5,2010,2011,3,0,357,0.00840336134453781,0.672268907563025,3,TRUE,NA,TRUE,"104",3,NA,NA,3,357,0,0,385,TRUE,0.994225721784777,0.99737532808399,0.990551181102362,357,359,0.994428969359331,357,385,0.927272727272727,0.994225721784777,0.986072423398329,NA,357,0.00840336134453781,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2011.5,2011,2012,6,0,366,0.0109289617486339,0.674863387978142,4,TRUE,NA,TRUE,"104",6,NA,NA,6,366,0,0,357,TRUE,0.988010899182561,0.99291553133515,0.982561307901907,366,370,0.989189189189189,366,366,1,0.988010899182561,0.978378378378378,NA,366,0.0163934426229508,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2012.5,2012,2013,1,0,353,0.0028328611898017,0.665722379603399,1,TRUE,NA,TRUE,"104",1,NA,NA,1,353,0,0,349,TRUE,0.987570621468927,0.992655367231638,0.981920903954802,353,357,0.988795518207283,353,353,1,0.987570621468927,0.985994397759104,NA,353,0.0028328611898017,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2013.5,2013,2014,4,0,301,0.00664451827242525,0.637873754152824,2,TRUE,NA,TRUE,"104",4,NA,NA,4,301,0,0,332,TRUE,1,1,1,301,301,1,301,301,1,1,0.993355481727575,NA,301,0.0132890365448505,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2014.5,2014,2015,7,0,371,0.00808625336927224,0.622641509433962,3,TRUE,NA,TRUE,"104",7,NA,NA,7,371,0,0,347,TRUE,1,1,1,371,371,1,371,371,1,1,0.991913746630728,NA,371,0.0188679245283019,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2015.5,2015,2016,5,1,359,0.011142061281337,0.643454038997215,4,TRUE,NA,TRUE,"104",4,NA,NA,4,359,0,0,316,TRUE,1,1,1,359,359,1,359,359,1,1,0.988857938718663,NA,359,0.011142061281337,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2016.5,2016,2017,2,0,349,0.00573065902578797,0.664756446991404,2,TRUE,NA,TRUE,"104",2,NA,NA,2,349,0,0,301,TRUE,1,1,1,349,349,1,349,349,1,1,0.994269340974212,NA,349,0.00573065902578797,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2017.5,2017,2018,2,0,363,0.00550964187327824,0.666666666666667,2,TRUE,NA,TRUE,"104",2,NA,NA,2,363,0,0,295,TRUE,1,1,1,363,363,1,363,363,1,1,0.994490358126722,NA,363,0.00550964187327824,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2018.5,2018,2019,3,0,388,0.0154639175257732,0.711340206185567,6,TRUE,NA,TRUE,"104",3,NA,NA,3,388,0,0,310,TRUE,1,1,1,388,388,1,388,388,1,1,0.984536082474227,NA,388,0.0077319587628866,NA,"vr","maternal",NA,NA,NA,FALSE
"Kuwait","3190","KWT",2019.5,2019,2020,5,0,422,0.0308056872037915,0.694312796208531,13,TRUE,NA,TRUE,"104",5,NA,NA,5,422,0,0,322,TRUE,1,1,1,422,422,1,422,422,1,1,0.969194312796208,NA,422,0.0118483412322275,NA,"vr","maternal",NA,NA,NA,FALSE
"Lebanon","3210","LBN",2019.5,2019,2020,15,0,603,0.0762852404643449,0.69983416252073,46,FALSE,NA,TRUE,"104",15,NA,NA,15,603,0,0,962,TRUE,0.626819126819127,0.656964656964657,0.595634095634096,603,962,0.626819126819127,603,962,0.626819126819127,0.626819126819127,0.579002079002079,"usability less than 60%",603,0.0248756218905473,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2000.5,2000,2001,160,0,4019,0.0460313510823588,0.561831301318736,185,FALSE,NA,TRUE,"103",160,NA,NA,160,4019,0,0,7296,TRUE,0.601813338318456,0.608356311632472,0.59527036500444,4019,6678,0.601826894279724,4019,7296,0.550849780701754,0.601813338318456,0.574123989218329,"usability less than 60%",4019,0.0398108982333914,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2001.5,2001,2002,195,0,4400,0.0756818181818182,0.547045454545455,333,FALSE,NA,TRUE,"103",195,NA,NA,195,4400,0,0,7056,TRUE,0.621018433505191,0.626668550038845,0.615368316971537,4400,7085,0.621030345800988,4400,7056,0.623582766439909,0.621018433505191,0.574029640084686,"usability less than 60%",4400,0.0443181818181818,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2002.5,2002,2003,156,0,4458,0.0668461193360251,0.566846119336025,298,FALSE,NA,TRUE,"103",156,NA,NA,156,4458,0,0,7045,TRUE,0.632924306401791,0.637940317964123,0.627879955791085,4458,7043,0.632968905296039,4458,7045,0.632789212207239,0.632924306401791,0.590657390316626,"usability less than 60%",4458,0.0349932705248991,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2003.5,2003,2004,137,0,4709,0.0656190273943512,0.572733064344871,309,TRUE,NA,TRUE,"103",137,NA,NA,137,4709,0,0,6921,TRUE,0.664853256979241,0.669806728704367,0.659899785254116,4709,7082,0.664925162383508,4709,6921,0.680393006790926,0.664853256979241,0.621293419937871,NA,4709,0.0290932257379486,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2004.5,2004,2005,128,0,4748,0.0703454085930918,0.552864363942713,334,TRUE,NA,TRUE,"103",128,NA,NA,128,4748,0,0,6969,TRUE,0.728779061433936,0.733451824671043,0.724106298196829,4748,6515,0.728779739063699,4748,6969,0.681302912899986,0.728779061433936,0.677513430544896,NA,4748,0.0269587194608256,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2005.5,2005,2006,127,0,4905,0.0713557594291539,0.552293577981651,350,TRUE,NA,TRUE,"103",127,NA,NA,127,4905,0,0,6934,TRUE,0.791420711788641,0.795661642501003,0.787151126139034,4905,6197,0.791512021946103,4905,6934,0.707383905393712,0.791420711788641,0.735033080522834,NA,4905,0.0258919469928644,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2006.5,2006,2007,127,0,4960,0.0725806451612903,0.556048387096774,360,TRUE,NA,TRUE,"103",127,6475,127,127,6602,0,1642,7014,TRUE,0.847291625024985,0.851060792096171,0.843522457953799,6602,7791,0.847388011808497,6602,7014,0.941260336469917,0.847291625024985,0.785884043209493,NA,6602,0.0192365949712208,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2007.5,2007,2008,137,0,5033,0.0709318497913769,0.560302006755414,357,TRUE,NA,TRUE,"103",137,6519,136,136,6655,-1,1622,7060,TRUE,0.848740215962978,0.852482431583157,0.844969433811347,6655,7841,0.848743782680781,6655,7060,0.942634560906516,0.848740215962978,0.788540816176302,NA,6655,0.0204357625845229,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2008.5,2008,2009,133,0,5161,0.0701414454563069,0.555512497577989,362,TRUE,NA,TRUE,"103",133,6630,133,133,6763,0,1602,7044,TRUE,0.853314972602347,0.857015807441834,0.849585449120693,6763,7925,0.853375394321767,6763,7044,0.960107893242476,0.853314972602347,0.793518410647192,NA,6763,0.0196658287742126,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2009.5,2009,2010,134,0,4786,0.0325950689511074,0.570204763894693,156,TRUE,NA,TRUE,"103",134,NA,NA,134,4786,0,0,6954,TRUE,0.808634095392828,0.812782871068817,0.804485319716839,4786,5918,0.808719161879013,4786,6954,0.688236985907391,0.808634095392828,0.782358905035485,NA,4786,0.0279983284580025,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2010.5,2010,2011,128,0,4938,0.0396921830700689,0.571688942891859,196,TRUE,NA,TRUE,"103",128,NA,NA,128,4938,0,0,6785,TRUE,0.767083027185893,0.771579720793534,0.762586333578251,4938,6437,0.767127543886904,4938,6785,0.727781871775976,0.767083027185893,0.736678576976853,NA,4938,0.0259214256784123,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2011.5,2011,2012,133,0,4730,0.0304439746300211,0.581395348837209,144,TRUE,NA,TRUE,"103",133,NA,NA,133,4730,0,0,6625,TRUE,0.72046717584475,0.725251864839966,0.715652768284347,4730,6565,0.72048743335872,4730,6625,0.713962264150943,0.72046717584475,0.698552932216299,NA,4730,0.0281183932346723,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2012.5,2012,2013,122,0,4883,0.0317427810772066,0.584681548228548,155,TRUE,NA,TRUE,"103",122,NA,NA,122,4883,0,0,6617,TRUE,0.735165427954927,0.739900503476385,0.730430352433469,4883,6642,0.735170129479073,4883,6617,0.737947710442799,0.735165427954927,0.711833785004517,NA,4883,0.0249846405898014,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2013.5,2013,2014,108,0,4906,0.034651447207501,0.577863840195679,170,TRUE,NA,TRUE,"103",108,NA,NA,108,4906,0,0,6668,TRUE,0.737049994357296,0.742316518075462,0.731745852612572,4906,6656,0.737079326923077,4906,6668,0.735752849430114,0.737049994357296,0.711538461538461,NA,4906,0.022013860578883,NA,"vr","maternal",NA,NA,NA,FALSE
"Malaysia","3236","MYS",2014.5,2014,2015,115,0,5074,0.0380370516357903,0.595782420181317,193,TRUE,NA,TRUE,"103",115,NA,NA,115,5074,0,0,6673,TRUE,0.744713899188295,0.750726525703978,0.738651167451648,5074,6813,0.744752678702481,5074,6673,0.760377641240821,0.744713899188295,0.716424482606781,NA,5074,0.0226645644461963,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2000.5,2000,2001,3,0,47,0.106382978723404,0.702127659574468,5,TRUE,NA,TRUE,"103",3,NA,NA,3,47,0,0,84,TRUE,0.705882352941177,0.764705882352941,0.647058823529412,47,66,0.712121212121212,47,84,0.55952380952381,0.705882352941177,0.636363636363636,NA,47,0.0638297872340425,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2001.5,2001,2002,3,0,60,0.15,0.516666666666667,9,TRUE,NA,TRUE,"103",3,NA,NA,3,60,0,0,78,TRUE,0.719354838709677,0.767741935483871,0.667741935483871,60,83,0.72289156626506,60,78,0.769230769230769,0.719354838709677,0.614457831325301,NA,60,0.05,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2002.5,2002,2003,7,0,61,0.19672131147541,0.442622950819672,12,FALSE,NA,TRUE,"103",7,NA,NA,7,61,0,0,76,TRUE,0.694789081885856,0.739454094292804,0.650124069478908,61,87,0.701149425287356,61,76,0.802631578947368,0.694789081885856,0.563218390804598,"usability less than 60%",61,0.114754098360656,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2003.5,2003,2004,0,0,55,0.0727272727272727,0.672727272727273,4,TRUE,NA,TRUE,"103",0,NA,NA,0,55,0,0,72,TRUE,0.703324808184143,0.746803069053708,0.657289002557545,55,78,0.705128205128205,55,72,0.763888888888889,0.703324808184143,0.653846153846154,NA,55,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2004.5,2004,2005,2,0,57,0.0701754385964912,0.350877192982456,4,TRUE,NA,TRUE,"103",2,NA,NA,2,57,0,0,93,TRUE,0.686900958466454,0.738019169329074,0.635782747603834,57,82,0.695121951219512,57,93,0.612903225806452,0.686900958466454,0.646341463414634,NA,57,0.0350877192982456,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2005.5,2005,2006,1,0,42,0.0714285714285714,0.380952380952381,3,TRUE,NA,TRUE,"103",1,NA,NA,1,42,0,0,72,TRUE,0.638436482084691,0.690553745928339,0.583061889250814,42,65,0.646153846153846,42,72,0.583333333333333,0.638436482084691,0.6,NA,42,0.0238095238095238,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2007.5,2007,2008,2,0,42,0.142857142857143,0.666666666666667,6,FALSE,NA,TRUE,"104",2,NA,NA,2,42,0,0,70,TRUE,0.666666666666667,0.729468599033816,0.603864734299517,42,63,0.666666666666667,42,70,0.6,0.666666666666667,0.571428571428571,"usability less than 60%",42,0.0476190476190476,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2008.5,2008,2009,4,0,54,0.111111111111111,0.555555555555556,6,TRUE,NA,TRUE,"104",4,NA,NA,4,54,0,0,65,TRUE,0.707070707070707,0.767676767676768,0.641414141414141,54,76,0.710526315789474,54,65,0.830769230769231,0.707070707070707,0.631578947368421,NA,54,0.0740740740740741,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2010.5,2010,2011,7,0,44,0.136363636363636,0.522727272727273,6,TRUE,NA,TRUE,"104",7,NA,NA,7,44,0,0,63,TRUE,0.811244979919679,0.859437751004016,0.763052208835341,44,54,0.814814814814815,44,63,0.698412698412698,0.811244979919679,0.703703703703704,NA,44,0.159090909090909,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2011.5,2011,2012,3,0,46,0.0652173913043478,0.695652173913043,3,TRUE,NA,TRUE,"104",3,NA,NA,3,46,0,0,62,TRUE,0.836820083682008,0.882845188284519,0.790794979079498,46,54,0.851851851851852,46,62,0.741935483870968,0.836820083682008,0.796296296296296,NA,46,0.0652173913043478,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2012.5,2012,2013,0,0,58,0.155172413793103,0.706896551724138,9,TRUE,NA,TRUE,"104",0,NA,NA,0,58,0,0,59,TRUE,0.816326530612245,0.860544217687075,0.772108843537415,58,71,0.816901408450704,58,59,0.983050847457627,0.816326530612245,0.690140845070423,NA,58,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2013.5,2013,2014,0,0,52,0.153846153846154,0.730769230769231,8,TRUE,NA,TRUE,"104",0,NA,NA,0,52,0,0,55,TRUE,0.821678321678322,0.863636363636364,0.776223776223776,52,63,0.825396825396825,52,55,0.945454545454545,0.821678321678322,0.698412698412698,NA,52,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2014.5,2014,2015,2,0,40,0.025,0.775,1,TRUE,NA,TRUE,"104",2,NA,NA,2,40,0,0,55,TRUE,0.867857142857143,0.907142857142857,0.828571428571429,40,46,0.869565217391304,40,55,0.727272727272727,0.867857142857143,0.847826086956522,NA,40,0.05,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2015.5,2015,2016,2,0,39,0.102564102564103,0.58974358974359,4,TRUE,NA,TRUE,"104",2,NA,NA,2,39,0,0,55,TRUE,0.834532374100719,0.877697841726619,0.79136690647482,39,46,0.847826086956522,39,55,0.709090909090909,0.834532374100719,0.760869565217391,NA,39,0.0512820512820513,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2016.5,2016,2017,2,0,54,0.259259259259259,0.5,14,TRUE,NA,TRUE,"104",2,NA,NA,2,54,0,0,56,TRUE,0.819148936170213,0.861702127659574,0.773049645390071,54,65,0.830769230769231,54,56,0.964285714285714,0.819148936170213,0.615384615384615,NA,54,0.037037037037037,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2017.5,2017,2018,7,0,47,0.127659574468085,0.659574468085106,6,TRUE,NA,TRUE,"104",7,NA,NA,7,47,0,0,57,TRUE,0.840277777777778,0.881944444444444,0.798611111111111,47,55,0.854545454545454,47,57,0.824561403508772,0.840277777777778,0.745454545454545,NA,47,0.148936170212766,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2018.5,2018,2019,4,0,51,0.156862745098039,0.666666666666667,8,TRUE,NA,TRUE,"104",4,NA,NA,4,51,0,0,59,TRUE,0.871244635193133,0.914163090128755,0.828326180257511,51,58,0.879310344827586,51,59,0.864406779661017,0.871244635193133,0.741379310344828,NA,51,0.0784313725490196,NA,"vr","maternal",NA,NA,NA,FALSE
"Maldives","3255","MDV",2019.5,2019,2020,0,0,51,0.137254901960784,0.647058823529412,7,TRUE,NA,TRUE,"104",0,NA,NA,0,51,0,0,61,TRUE,0.84180790960452,0.892655367231638,0.785310734463277,51,60,0.85,51,61,0.836065573770492,0.84180790960452,0.733333333333333,NA,51,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Mongolia","3260","MNG",1994.5,1994,1995,70,NA,1175,0.0195744680851064,0.628085106382979,23,TRUE,NA,FALSE,"09B",70,NA,NA,70,1175,0,0,1496,TRUE,0.785427807486631,0.806149732620321,0.764705882352941,1175,1496,0.785427807486631,1175,1496,0.785427807486631,0.785427807486631,0.770053475935829,NA,1175,0.0595744680851064,NA,"vr","maternal",NA,NA,NA,FALSE
"Mongolia","3260","MNG",2016.5,2016,2017,38,0,1091,0.000916590284142988,0.650779101741522,1,TRUE,NA,TRUE,"104",38,NA,NA,38,1091,0,0,1308,TRUE,0.834097859327217,0.853975535168196,0.813455657492355,1091,1308,0.834097859327217,1091,1308,0.834097859327217,0.834097859327217,0.833333333333333,NA,1091,0.0348304307974335,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2009.5,2009,2010,3,0,332,0.355421686746988,0.382530120481928,118,FALSE,NA,TRUE,"101",3,NA,NA,3,332,0,0,494,TRUE,0.724972497249725,0.753575357535754,0.695269526952695,332,457,0.726477024070022,332,494,0.672064777327935,0.724972497249725,0.468271334792123,"usability less than 60%",332,0.00903614457831325,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2010.5,2010,2011,6,0,327,0.382262996941896,0.382262996941896,125,FALSE,NA,TRUE,"104",6,NA,NA,6,327,0,0,415,TRUE,0.724972497249725,0.753575357535754,0.695269526952695,327,451,0.725055432372506,327,415,0.787951807228916,0.724972497249725,0.447893569844789,"usability less than 60%",327,0.018348623853211,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2014.5,2014,2015,0,0,388,0.275773195876289,0.451030927835052,107,TRUE,NA,TRUE,"104",0,NA,NA,0,388,0,0,424,TRUE,0.917575757575758,0.935757575757576,0.898181818181818,388,422,0.919431279620853,388,424,0.915094339622642,0.917575757575758,0.665876777251185,NA,388,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2016.5,2016,2017,3,0,369,0.260162601626016,0.514905149051491,96,TRUE,NA,TRUE,"104",3,NA,NA,3,369,0,0,401,TRUE,0.932651834034877,0.944678292242934,0.920625375826819,369,395,0.934177215189873,369,401,0.920199501246883,0.932651834034877,0.691139240506329,NA,369,0.00813008130081301,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2017.5,2017,2018,3,0,421,0.3729216152019,0.375296912114014,157,FALSE,NA,TRUE,"104",3,NA,NA,3,421,0,0,414,TRUE,0.939213349225268,0.950536352800953,0.927294398092968,421,448,0.939732142857143,421,421,1,0.939213349225268,0.589285714285714,"usability less than 60%",421,0.00712589073634204,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2018.5,2018,2019,3,1,373,0.439678284182306,0.396782841823056,164,FALSE,NA,TRUE,"104",2,NA,NA,2,373,0,0,424,TRUE,0.934879571810883,0.944692239072257,0.924620874219447,373,398,0.937185929648241,373,424,0.879716981132076,0.934879571810883,0.525125628140703,"usability less than 60%",373,0.00536193029490617,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2019.5,2019,2020,2,0,413,0.382566585956416,0.433414043583535,158,FALSE,NA,TRUE,"104",2,NA,NA,2,413,0,0,439,TRUE,0.938077131993482,0.948940793047257,0.926670287887018,413,440,0.938636363636364,413,439,0.940774487471526,0.938077131993482,0.579545454545454,"usability less than 60%",413,0.00484261501210654,NA,"vr","maternal",NA,NA,NA,FALSE
"Oman","3285","OMN",2020.5,2020,2021,6,0,520,0.407692307692308,0.325,212,FALSE,NA,TRUE,"104",6,NA,NA,6,520,0,0,564,TRUE,0.91520672740014,0.929222144358795,0.900490539593553,520,568,0.915492957746479,520,564,0.921985815602837,0.91520672740014,0.542253521126761,"usability less than 60%",520,0.0115384615384615,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1992.5,1992,1993,975,NA,23972,0.0447188386450859,0.55268646754547,1072,TRUE,NA,FALSE,"09B",975,NA,NA,975,23972,0,0,33092,TRUE,0.740791240994749,0.743528430135537,0.738054051853962,23972,32359,0.740813993015853,23972,33092,0.724404689955276,0.740791240994749,0.707685651596156,NA,23972,0.0406724511930586,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1993.5,1993,1994,1474,NA,24375,0.0329025641025641,0.557005128205128,802,TRUE,NA,FALSE,"09B",1474,NA,NA,1474,24375,0,0,32708,TRUE,0.743107845982313,0.745475234065951,0.740740457898676,24375,32801,0.743117587878418,24375,32708,0.745230524642289,0.743107845982313,0.718667113807506,NA,24375,0.0604717948717949,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1994.5,1994,1995,1784,NA,24455,0.0260069515436516,0.567736659169904,636,TRUE,NA,FALSE,"09B",1784,NA,NA,1784,24455,0,0,32476,TRUE,0.750996455683783,0.753093611645961,0.748893167686629,24455,32563,0.751005742714123,24455,32476,0.753017613006528,0.750996455683783,0.731474372754353,NA,24455,0.0729503169086076,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1995.5,1995,1996,1483,NA,24505,0.0409712303611508,0.56833299326668,1004,TRUE,NA,FALSE,"09B",1483,NA,NA,1483,24505,0,0,32670,TRUE,0.764134526380747,0.76620178957112,0.762067263190373,24505,32068,0.764157415492079,24505,32670,0.750076522803796,0.764134526380747,0.732848945989772,NA,24505,0.0605182615792695,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1996.5,1996,1997,1545,NA,25164,0.0336194563662375,0.586591956763631,846,TRUE,NA,FALSE,"09B",1545,NA,NA,1545,25164,0,0,32132,TRUE,0.779434787720525,0.781452077003521,0.777411310433593,25164,32284,0.779457316317681,25164,32132,0.783144528818623,0.779434787720525,0.753252385082394,NA,25164,0.0613972341440153,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1997.5,1997,1998,1512,NA,25329,0.0367168068222196,0.593351494334557,930,TRUE,NA,FALSE,"09B",1512,NA,NA,1512,25329,0,0,32064,TRUE,0.788874654189643,0.79086132308435,0.786881796295265,25329,32107,0.788893387734762,25329,32064,0.789951347305389,0.788874654189643,0.759927741613978,NA,25329,0.0596944214141893,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1998.5,1998,1999,1577,NA,26506,0.0419150381045801,0.578963253602958,1111,TRUE,NA,FALSE,"09B",1577,NA,NA,1577,26506,0,0,32261,TRUE,0.808234581783583,0.810149888170821,0.806313096988644,26506,32794,0.808257608099042,26506,32261,0.821611233377763,0.808234581783583,0.774379459657254,NA,26506,0.0594959631781483,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",1999.5,1999,2000,1303,0,25960,0.0594375963020031,0.611016949152542,1543,TRUE,NA,TRUE,"104",1303,NA,NA,1303,25960,0,0,32450,TRUE,0.829859597640111,0.831682925182179,0.828030130948069,25960,31282,0.829870212901988,25960,32450,0.8,0.829859597640111,0.780544722204463,NA,25960,0.0501926040061633,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2000.5,2000,2001,1691,1,27857,0.0307283627095524,0.620274975769107,856,TRUE,NA,TRUE,"104",1690,NA,NA,1690,27857,0,0,32947,TRUE,0.851024707443894,0.852741686048636,0.849301640262539,27857,32733,0.85103717960468,27857,32947,0.845509454578566,0.851024707443894,0.824886200470473,NA,27857,0.0606669777793732,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2001.5,2001,2002,1765,0,29523,0.0276055956372997,0.631202791044271,815,TRUE,NA,TRUE,"104",1765,NA,NA,1765,29523,0,0,33167,TRUE,0.866668276369958,0.868304137339885,0.865026379012689,29523,34064,0.866692108971348,29523,33167,0.890131757469774,0.866668276369958,0.842766557069047,NA,29523,0.0597838973004099,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2002.5,2002,2003,1798,0,29928,0.0300387596899225,0.637763966853782,899,TRUE,NA,TRUE,"104",1798,NA,NA,1798,29928,0,0,33417,TRUE,0.882908446686485,0.884635017866258,0.881181875506711,29928,33897,0.882909992034693,29928,33417,0.895592063919562,0.882908446686485,0.856388470956132,NA,29928,0.060077519379845,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2003.5,2003,2004,1798,1,30306,0.0368243912096615,0.642150069293209,1116,TRUE,NA,TRUE,"104",1797,NA,NA,1797,30306,0,0,33681,TRUE,0.895197726026031,0.897092704333516,0.893302747718546,30306,33853,0.895223466162526,30306,33681,0.899795136723969,0.895197726026031,0.862257407024488,NA,30306,0.059295189071471,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2006.5,2006,2007,1720,1,33642,0.0355210748469175,0.651061173533084,1195,TRUE,NA,TRUE,"104",1719,NA,NA,1719,33642,0,0,35039,TRUE,0.966474484204508,0.96756087101539,0.965378567684757,33642,34808,0.966501953573891,33642,35039,0.960130140700362,0.966474484204508,0.932170765341301,NA,33642,0.0510968432316747,NA,"vr","maternal",NA,NA,NA,FALSE
"Philippines","3300","PHL",2007.5,2007,2008,1667,1,33435,0.025930910722297,0.677703005832212,867,TRUE,NA,TRUE,"104",1666,NA,NA,1666,33435,0,0,34681,TRUE,0.975032142121451,0.97584191048508,0.974215270526563,33435,34291,0.975037181767811,33435,34681,0.964072546927713,0.975032142121451,0.94975357965647,NA,33435,0.0498280245251981,NA,"vr","maternal",NA,NA,NA,FALSE
