"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata"
"TKM",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2200,0.00181818181818182,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkmenistan",4302,4,0,2200,0.189090909090909,0.667727272727273,416,NA,TRUE,"101",2180,TRUE,1,1,1,2200,2200,1,2200,2200,1,1,0.810909090909091,NA,NA,NA,NA,FALSE,30,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64242424242425e-05,0.00181818181818182,2.64242424242425e-05,2180,150000
"TKM",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2187,0.00228623685413809,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkmenistan",4302,5,0,2187,0.186556927297668,0.661636945587563,408,NA,TRUE,"101",2156,TRUE,1,1,1,2187,2187,1,2187,2187,1,1,0.813443072702332,NA,NA,NA,NA,FALSE,31,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28608443834782e-05,0.00228623685413809,3.28608443834782e-05,2156,150000
"UKR",1985,1986,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,19141,0.0160911133169636,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,308,NA,19141,0.0127475053549971,0.716211274228097,244,NA,FALSE,"09N",23304,TRUE,0.810688020421808,0.813681395490184,0.807694645353431,19141,23610,0.810715798390512,19141,23304,0.821361139718503,0.810688020421808,0.800381194409149,NA,NA,NA,NA,FALSE,1,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000480137394031395,0.0160911133169636,0.000480137394031395,23304,781000
"UKR",1986,1987,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,17215,0.0166715074063317,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,287,NA,17215,0.00331106593087424,0.732268370607029,57,NA,FALSE,"09N",21266,TRUE,0.804562623796582,0.807199778893546,0.801925468699618,17215,21396,0.804589642923911,17215,21266,0.809508135051256,0.804562623796582,0.801925593568891,NA,NA,NA,NA,FALSE,2,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000455702154888239,0.0166715074063317,0.000455702154888239,21266,778000
"UKR",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,16997,0.017061834441372,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,290,NA,16997,0.0037065364476084,0.721950932517503,63,NA,FALSE,"09N",21242,TRUE,0.810144397219017,0.812499413591541,0.807789380846492,16997,20980,0.810152526215443,16997,21242,0.800160060257979,0.810144397219017,0.807149666348904,NA,NA,NA,NA,FALSE,3,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000474381527753435,0.017061834441372,0.000474381527753435,21242,764000
"UKR",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,16512,0.0171390503875969,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,283,NA,16512,0.00436046511627907,0.703851744186046,72,NA,FALSE,"09N",21024,TRUE,0.812735858185126,0.815116211561163,0.810355504809088,16512,20316,0.812758417011223,16512,21024,0.785388127853881,0.812735858185126,0.809214412285883,NA,NA,NA,NA,FALSE,4,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000484968230617547,0.0171390503875969,0.000484968230617547,21024,743000
"UKR",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,16481,0.0137127601480493,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,226,NA,16481,0.00746313937261089,0.68624476670105,123,NA,FALSE,"09N",19745,TRUE,0.819015392394232,0.821368493723443,0.816662291065021,16481,20122,0.819053771990856,16481,19745,0.834692327171436,0.819015392394232,0.812941059536825,NA,NA,NA,NA,FALSE,5,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000391835671668934,0.0137127601480493,0.000391835671668934,19745,691000
"UKR",1990,1991,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,16788,0.0126876340243031,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,213,NA,16788,0.00714796283059328,0.677984274481773,120,NA,FALSE,"09N",20069,TRUE,0.836393860152232,0.838649155722326,0.834128843480543,16788,20071,0.836430671117533,16788,20069,0.836514026608202,0.836393860152232,0.830451895770016,NA,NA,NA,NA,FALSE,6,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000386972837741245,0.0126876340243031,0.000386972837741245,20069,658000
"UKR",1991,1992,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,17452,0.0107724043089617,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,188,NA,17452,0.00767820307128123,0.678317671327069,134,NA,FALSE,"09N",20763,TRUE,0.8528587044342,0.854997386055796,0.850710517560952,17452,20462,0.852898054931092,17452,20763,0.840533641573954,0.8528587044342,0.84634933046623,NA,NA,NA,NA,FALSE,7,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000342522864727369,0.0107724043089617,0.000342522864727369,20763,653000
"UKR",1992,1993,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,18806,0.00994363501010316,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,187,NA,18806,0.0114325215356801,0.653833882803361,215,NA,FALSE,"09N",21268,TRUE,0.868762511373976,0.870755232029117,0.866760691537762,18806,21646,0.868797930333549,18806,21268,0.884239232649991,0.868762511373976,0.858865379284856,NA,NA,NA,NA,FALSE,8,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000335684491102975,0.00994363501010316,0.000335684491102975,21268,630000
"UKR",1993,1994,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,20198,0.00906030300029706,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,183,NA,20198,0.00807010595108427,0.670957520546589,163,NA,FALSE,"09N",23360,TRUE,0.903268915365725,0.904969757977039,0.901559394985985,20198,22361,0.90326908456688,20198,23360,0.864640410958904,0.903268915365725,0.895979607352086,NA,NA,NA,NA,FALSE,9,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035392755532933,0.00906030300029706,0.00035392755532933,23360,598000
"UKR",1994,1995,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,22233,0.00733144424953897,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,163,NA,22233,0.0085458552601988,0.663518193676067,190,NA,FALSE,"09N",24440,TRUE,0.93296294442498,0.934372758062632,0.931544788694796,22233,23830,0.932983634074696,22233,24440,0.909697217675941,0.93296294442498,0.925010490977759,NA,NA,NA,NA,FALSE,10,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00032226708176031,0.00733144424953897,0.00032226708176031,24440,556000
"UKR",1995,1996,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,25401,0.00622022755009645,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,158,NA,25401,0.00803117987480808,0.656234006535176,204,NA,FALSE,"09N",25406,TRUE,0.944113861025429,0.945393016459006,0.942826609671387,25401,26904,0.944134701159679,25401,25406,0.999803196095411,0.944113861025429,0.936552185548617,NA,NA,NA,NA,FALSE,11,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000318611091003529,0.00622022755009645,0.000318611091003529,25406,496000
"UKR",1996,1997,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,25200,0.00563492063492064,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,142,NA,25200,0.00801587301587302,0.657222222222222,202,NA,FALSE,"09N",25400,TRUE,0.95382770498664,0.954994688214274,0.952660721759006,25200,26419,0.953858965138726,25200,25400,0.992125984251969,0.95382770498664,0.946212952799122,NA,NA,NA,NA,FALSE,12,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000305826889160223,0.00563492063492064,0.000305826889160223,25400,468000
"UKR",1997,1998,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,23584,0.00466417910447761,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,110,NA,23584,0.00695386702849389,0.663755088195387,164,NA,FALSE,"09N",24913,TRUE,0.961629746835443,0.962695362955309,0.960556057866184,23584,24525,0.961630988786952,23584,24913,0.946654357162927,0.961629746835443,0.954943934760448,NA,NA,NA,NA,FALSE,13,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000262299535056096,0.00466417910447761,0.000262299535056096,24913,443000
"UKR",1998,1999,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,22097,0.00515907136715391,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,114,NA,22097,0.00719554690681993,0.671267592885912,159,NA,FALSE,"09N",24093,TRUE,0.959649553754196,0.960746745271432,0.958544174240563,22097,23026,0.959654303830453,22097,24093,0.917154360187606,0.959649553754196,0.952749066272909,NA,NA,NA,NA,FALSE,14,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000296652760021096,0.00515907136715391,0.000296652760021096,24093,419000
"UKR",1999,2000,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,22837,0.00429128169199107,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,98,NA,22837,0.0083636204405132,0.663484695888252,191,NA,FALSE,"09N",24060,TRUE,0.969032561104494,0.970013923604704,0.968042810890607,22837,23566,0.969065602987355,22837,24060,0.949168744804655,0.969032561104494,0.960960706102011,NA,NA,NA,NA,FALSE,15,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000265419633700013,0.00429128169199107,0.000265419633700013,24060,389000
"UKR",2000,2001,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,23484,0.0040453074433657,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,95,NA,23484,0.0086016010901039,0.652444217339465,202,NA,FALSE,"09N",23664,TRUE,1,1,1,23484,23484,1,23484,23484,1,1,0.991398398909896,NA,NA,NA,NA,FALSE,16,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000249942964333697,0.0040453074433657,0.000249942964333697,23664,383000
"UKR",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,23528,0.00378272696361782,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,89,NA,23528,0.0115606936416185,0.646336280176811,272,NA,FALSE,"09N",22492,TRUE,1,1,1,23528,23528,1,23528,23528,1,1,0.988439306358382,NA,NA,NA,NA,FALSE,17,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000225679296725973,0.00378272696361782,0.000225679296725973,22492,377000
"UKR",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,24228,0.00350833746078917,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,85,NA,24228,0.0120108964834076,0.642521050024765,291,NA,FALSE,"09N",21850,TRUE,1,1,1,24228,24228,1,24228,24228,1,1,0.987989103516592,NA,NA,NA,NA,FALSE,18,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000195554014077151,0.00350833746078917,0.000195554014077151,21850,392000
"UKR",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,24591,0.00288723516733764,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,71,NA,24591,0.013622870155748,0.649993900207393,335,NA,FALSE,"09N",21774,TRUE,1,1,1,24591,24591,1,24591,24591,1,1,0.986377129844252,NA,NA,NA,NA,FALSE,19,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000153333313496609,0.00288723516733764,0.000153333313496609,21774,410000
"UKR",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,25875,0.00216425120772947,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,56,NA,25875,0.0163864734299517,0.665623188405797,424,NA,FALSE,"09N",20633,TRUE,1,1,1,25875,25875,1,25875,25875,1,1,0.983613526570048,NA,NA,NA,NA,FALSE,20,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000104578443018928,0.00216425120772947,0.000104578443018928,20633,427000
"UKR",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,26423,0.00283843621087689,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,75,0,26423,0.0176361503235817,0.628581160352723,466,NA,TRUE,"101",20413,TRUE,1,1,1,26423,26423,1,26423,26423,1,1,0.982363849676418,NA,NA,NA,NA,FALSE,21,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000134433870934176,0.00283843621087689,0.000134433870934176,20413,431000
"UKR",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,25225,0.00277502477700694,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,70,0,25225,0.0174033696729435,0.630327056491576,439,NA,TRUE,"101",19363,TRUE,1,1,1,25225,25225,1,25225,25225,1,1,0.982596630327056,NA,NA,NA,NA,FALSE,22,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000117064934111515,0.00277502477700694,0.000117064934111515,19363,459000
"UKR",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,26707,0.00351967648930992,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,94,0,26707,0.0151271202306511,0.634665069083012,404,NA,TRUE,"101",18547,TRUE,1,1,1,26707,26707,1,26707,26707,1,1,0.984872879769349,NA,NA,NA,NA,FALSE,23,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000137430399678381,0.00351967648930992,0.000137430399678381,18547,475000
"UKR",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,26501,0.00298101958416664,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,79,0,26501,0.0156975208482699,0.643787026904645,416,NA,TRUE,"101",17751,TRUE,1,1,1,26501,26501,1,26501,26501,1,1,0.98430247915173,NA,NA,NA,NA,FALSE,24,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000103960861765309,0.00298101958416664,0.000103960861765309,17751,509000
"UKR",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,22377,0.00576484783483041,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,129,0,22377,0.0136300665862269,0.6456182687581,305,NA,TRUE,"101",16441,TRUE,1,1,1,22377,22377,1,22377,22377,1,1,0.986369933413773,NA,NA,NA,NA,FALSE,25,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000183681905527998,0.00576484783483041,0.000183681905527998,16441,516000
"UKR",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,20164,0.00575282682007538,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,116,0,20164,0.0126958936718905,0.639902797064075,256,NA,TRUE,"101",15786,TRUE,1,1,1,20164,20164,1,20164,20164,1,1,0.987304106328109,NA,NA,NA,NA,FALSE,26,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000181992232829078,0.00575282682007538,0.000181992232829078,15786,499000
"UKR",2011,2012,2011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,18551,0.00458196323648321,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,85,0,18551,0.0119670098646973,0.639749878712738,222,NA,TRUE,"101",14374,TRUE,1,1,1,18551,18551,1,18551,18551,1,1,0.988032990135303,NA,NA,NA,NA,FALSE,27,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129903628325857,0.00458196323648321,0.000129903628325857,14374,507000
"UKR",2012,2013,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,18533,0.00356121512976852,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,66,0,18533,0.0115469702692494,0.639292073598446,214,NA,TRUE,"101",13703,TRUE,1,1,1,18533,18533,1,18533,18533,1,1,0.988453029730751,NA,NA,NA,NA,FALSE,28,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4207202554475e-05,0.00356121512976852,9.4207202554475e-05,13703,518000
"UKR",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,17015,0.00405524537173083,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,69,0,17015,0.0121657361151925,0.649015574493094,207,NA,TRUE,"101",11504,TRUE,1,1,1,17015,17015,1,17015,17015,1,1,0.987834263884808,NA,NA,NA,NA,FALSE,30,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44363213692135e-05,0.00405524537173083,9.44363213692135e-05,11504,494000
"UKR",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,15236,0.0039380414807036,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",4303,60,0,15236,0.00991073772643739,0.664281963770018,151,NA,TRUE,"101",10569,TRUE,1,1,1,15236,15236,1,15236,15236,1,1,0.990089262273563,NA,NA,NA,NA,FALSE,31,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61721747609862e-05,0.0039380414807036,8.61721747609862e-05,10569,483000
